,TimeStamp,Little,Ring,Middle,Index,Thumb
5237,2022-01-11 15:31:13.412,8.0,4.0,2.0,-8.0,30.0
5238,2022-01-11 15:31:13.432,8.0,4.0,2.0,-8.0,30.0
5239,2022-01-11 15:31:13.457,8.0,4.0,1.0,-8.0,30.0
5240,2022-01-11 15:31:13.477,8.0,4.0,1.0,-8.0,29.0
5241,2022-01-11 15:31:13.502,7.0,4.0,1.0,-9.0,29.0
5242,2022-01-11 15:31:13.522,8.0,3.0,1.0,-9.0,29.0
5243,2022-01-11 15:31:13.543,7.0,3.0,1.0,-9.0,29.0
5244,2022-01-11 15:31:13.567,8.0,3.0,1.0,-9.0,29.0
5245,2022-01-11 15:31:13.588,7.0,3.0,1.0,-9.0,29.0
5246,2022-01-11 15:31:13.612,7.0,3.0,1.0,-9.0,29.0
5247,2022-01-11 15:31:13.633,7.0,3.0,1.0,-9.0,29.0
5248,2022-01-11 15:31:13.653,8.0,3.0,1.0,-9.0,29.0
5249,2022-01-11 15:31:13.678,8.0,3.0,1.0,-8.0,29.0
5250,2022-01-11 15:31:13.698,8.0,3.0,1.0,-9.0,29.0
5251,2022-01-11 15:31:13.723,7.0,3.0,1.0,-9.0,29.0
5252,2022-01-11 15:31:13.744,8.0,3.0,1.0,-9.0,29.0
5253,2022-01-11 15:31:13.764,8.0,4.0,1.0,-9.0,29.0
5254,2022-01-11 15:31:13.789,8.0,4.0,1.0,-8.0,29.0
5255,2022-01-11 15:31:13.809,8.0,5.0,1.0,-8.0,29.0
5256,2022-01-11 15:31:13.834,9.0,5.0,2.0,-8.0,30.0
5257,2022-01-11 15:31:13.854,9.0,6.0,3.0,-7.0,30.0
5258,2022-01-11 15:31:13.874,10.0,7.0,3.0,-7.0,30.0
5259,2022-01-11 15:31:13.899,11.0,9.0,4.0,-6.0,30.0
5260,2022-01-11 15:31:13.920,12.0,11.0,5.0,-6.0,30.0
5261,2022-01-11 15:31:13.944,15.0,14.0,7.0,-5.0,31.0
5262,2022-01-11 15:31:13.965,19.0,16.0,8.0,-5.0,31.0
5263,2022-01-11 15:31:13.985,24.0,20.0,9.0,-5.0,33.0
5264,2022-01-11 15:31:14.010,27.0,24.0,10.0,-3.0,34.0
5265,2022-01-11 15:31:14.030,30.0,28.0,11.0,-3.0,35.0
5266,2022-01-11 15:31:14.055,33.0,32.0,13.0,-1.0,36.0
5267,2022-01-11 15:31:14.075,37.0,37.0,16.0,0.0,37.0
5268,2022-01-11 15:31:14.096,43.0,42.0,18.0,4.0,39.0
5269,2022-01-11 15:31:14.120,48.0,47.0,20.0,7.0,41.0
5270,2022-01-11 15:31:14.141,53.0,50.0,23.0,10.0,42.0
5271,2022-01-11 15:31:14.165,60.0,55.0,25.0,13.0,42.0
5272,2022-01-11 15:31:14.186,67.0,62.0,29.0,17.0,42.0
5273,2022-01-11 15:31:14.206,73.0,67.0,33.0,22.0,44.0
5274,2022-01-11 15:31:14.231,78.0,73.0,37.0,26.0,43.0
5275,2022-01-11 15:31:14.251,85.0,80.0,43.0,31.0,44.0
5276,2022-01-11 15:31:14.276,92.0,87.0,49.0,38.0,44.0
5277,2022-01-11 15:31:14.296,99.0,94.0,55.0,45.0,45.0
5278,2022-01-11 15:31:14.321,107.0,101.0,61.0,51.0,45.0
5279,2022-01-11 15:31:14.342,112.0,106.0,65.0,55.0,46.0
5280,2022-01-11 15:31:14.362,117.0,110.0,69.0,58.0,48.0
5281,2022-01-11 15:31:14.387,124.0,116.0,73.0,60.0,48.0
5282,2022-01-11 15:31:14.407,129.0,119.0,75.0,63.0,49.0
5283,2022-01-11 15:31:14.432,133.0,124.0,78.0,64.0,50.0
5284,2022-01-11 15:31:14.452,136.0,127.0,81.0,65.0,51.0
5285,2022-01-11 15:31:14.472,139.0,130.0,84.0,65.0,52.0
5286,2022-01-11 15:31:14.497,142.0,132.0,86.0,66.0,53.0
5287,2022-01-11 15:31:14.518,142.0,132.0,86.0,66.0,53.0
