,TimeStamp,Little,Ring,Middle,Index,Thumb
1219,2022-01-11 15:29:44.395,23.0,16.0,7.0,-5.0,42.0
1220,2022-01-11 15:29:44.416,23.0,15.0,7.0,-5.0,41.0
1221,2022-01-11 15:29:44.436,22.0,16.0,7.0,-5.0,41.0
1222,2022-01-11 15:29:44.461,22.0,15.0,7.0,-5.0,41.0
1223,2022-01-11 15:29:44.481,21.0,15.0,7.0,-5.0,41.0
1224,2022-01-11 15:29:44.506,21.0,15.0,7.0,-5.0,41.0
1225,2022-01-11 15:29:44.526,21.0,15.0,7.0,-6.0,41.0
1226,2022-01-11 15:29:44.547,20.0,15.0,7.0,-6.0,41.0
1227,2022-01-11 15:29:44.572,21.0,15.0,7.0,-6.0,41.0
1228,2022-01-11 15:29:44.592,21.0,15.0,7.0,-6.0,41.0
1229,2022-01-11 15:29:44.616,20.0,15.0,7.0,-6.0,41.0
1230,2022-01-11 15:29:44.637,21.0,15.0,7.0,-6.0,41.0
1231,2022-01-11 15:29:44.657,21.0,15.0,7.0,-5.0,41.0
1232,2022-01-11 15:29:44.682,22.0,16.0,7.0,-5.0,41.0
1233,2022-01-11 15:29:44.703,23.0,19.0,9.0,-5.0,41.0
1234,2022-01-11 15:29:44.727,24.0,20.0,9.0,-5.0,41.0
1235,2022-01-11 15:29:44.748,24.0,21.0,9.0,-5.0,41.0
1236,2022-01-11 15:29:44.768,26.0,23.0,10.0,-4.0,41.0
1237,2022-01-11 15:29:44.793,31.0,28.0,11.0,-2.0,41.0
1238,2022-01-11 15:29:44.813,33.0,31.0,13.0,-1.0,41.0
1239,2022-01-11 15:29:44.838,35.0,33.0,15.0,0.0,41.0
1240,2022-01-11 15:29:44.858,37.0,37.0,16.0,0.0,41.0
1241,2022-01-11 15:29:44.879,41.0,41.0,18.0,2.0,41.0
1242,2022-01-11 15:29:44.903,44.0,45.0,22.0,5.0,41.0
1243,2022-01-11 15:29:44.924,49.0,50.0,24.0,7.0,41.0
1244,2022-01-11 15:29:44.948,51.0,54.0,26.0,9.0,41.0
1245,2022-01-11 15:29:44.969,54.0,56.0,29.0,11.0,42.0
1246,2022-01-11 15:29:44.989,58.0,62.0,32.0,14.0,42.0
1247,2022-01-11 15:29:45.014,61.0,65.0,35.0,17.0,42.0
1248,2022-01-11 15:29:45.034,64.0,71.0,39.0,19.0,42.0
1249,2022-01-11 15:29:45.059,67.0,75.0,41.0,21.0,42.0
1250,2022-01-11 15:29:45.079,70.0,80.0,45.0,24.0,42.0
1251,2022-01-11 15:29:45.104,75.0,86.0,50.0,28.0,42.0
1252,2022-01-11 15:29:45.125,80.0,91.0,56.0,33.0,43.0
1253,2022-01-11 15:29:45.145,85.0,97.0,61.0,39.0,43.0
1254,2022-01-11 15:29:45.170,91.0,101.0,65.0,41.0,43.0
1255,2022-01-11 15:29:45.190,96.0,106.0,71.0,45.0,43.0
1256,2022-01-11 15:29:45.215,104.0,113.0,78.0,49.0,43.0
1257,2022-01-11 15:29:45.235,114.0,121.0,84.0,54.0,44.0
1258,2022-01-11 15:29:45.255,121.0,126.0,89.0,57.0,44.0
1259,2022-01-11 15:29:45.280,128.0,130.0,93.0,60.0,44.0
1260,2022-01-11 15:29:45.301,135.0,137.0,97.0,64.0,45.0
1261,2022-01-11 15:29:45.325,142.0,140.0,100.0,65.0,45.0
1262,2022-01-11 15:29:45.346,146.0,144.0,102.0,67.0,45.0
1263,2022-01-11 15:29:45.366,152.0,147.0,106.0,69.0,45.0
1264,2022-01-11 15:29:45.391,156.0,149.0,108.0,72.0,45.0
1265,2022-01-11 15:29:45.411,161.0,152.0,110.0,74.0,46.0
1266,2022-01-11 15:29:45.436,164.0,154.0,113.0,75.0,46.0
1267,2022-01-11 15:29:45.456,167.0,154.0,114.0,76.0,47.0
1268,2022-01-11 15:29:45.481,167.0,154.0,114.0,75.0,47.0
1269,2022-01-11 15:29:45.501,169.0,154.0,114.0,75.0,47.0
1270,2022-01-11 15:29:45.522,170.0,155.0,114.0,75.0,47.0
1271,2022-01-11 15:29:45.546,172.0,155.0,115.0,75.0,47.0
1272,2022-01-11 15:29:45.567,174.0,157.0,115.0,75.0,47.0
1273,2022-01-11 15:29:45.592,174.0,155.0,115.0,75.0,48.0
