,TimeStamp,Little,Ring,Middle,Index,Thumb
9389,2022-01-11 15:32:45.385,16.0,14.0,9.0,-6.0,35.0
9390,2022-01-11 15:32:45.406,16.0,14.0,9.0,-6.0,35.0
9391,2022-01-11 15:32:45.431,16.0,14.0,9.0,-6.0,35.0
9392,2022-01-11 15:32:45.451,16.0,14.0,9.0,-6.0,36.0
9393,2022-01-11 15:32:45.471,16.0,14.0,9.0,-6.0,35.0
9394,2022-01-11 15:32:45.496,16.0,14.0,9.0,-6.0,35.0
9395,2022-01-11 15:32:45.516,16.0,14.0,9.0,-6.0,35.0
9396,2022-01-11 15:32:45.541,16.0,14.0,9.0,-6.0,35.0
9397,2022-01-11 15:32:45.562,16.0,14.0,9.0,-6.0,35.0
9398,2022-01-11 15:32:45.586,16.0,14.0,9.0,-6.0,36.0
9399,2022-01-11 15:32:45.607,16.0,14.0,9.0,-6.0,36.0
9400,2022-01-11 15:32:45.627,16.0,14.0,9.0,-6.0,35.0
9401,2022-01-11 15:32:45.652,16.0,14.0,9.0,-6.0,36.0
9402,2022-01-11 15:32:45.672,16.0,15.0,9.0,-6.0,36.0
9403,2022-01-11 15:32:45.697,16.0,15.0,9.0,-6.0,36.0
9404,2022-01-11 15:32:45.717,17.0,15.0,9.0,-6.0,36.0
9405,2022-01-11 15:32:45.738,17.0,15.0,9.0,-6.0,36.0
9406,2022-01-11 15:32:45.762,17.0,15.0,9.0,-6.0,36.0
9407,2022-01-11 15:32:45.783,17.0,15.0,9.0,-6.0,36.0
9408,2022-01-11 15:32:45.807,18.0,16.0,9.0,-6.0,36.0
9409,2022-01-11 15:32:45.828,19.0,18.0,9.0,-6.0,37.0
9410,2022-01-11 15:32:45.848,22.0,20.0,9.0,-5.0,37.0
9411,2022-01-11 15:32:45.873,26.0,23.0,10.0,-5.0,37.0
9412,2022-01-11 15:32:45.893,30.0,27.0,11.0,-5.0,37.0
9413,2022-01-11 15:32:45.918,33.0,30.0,12.0,-3.0,38.0
9414,2022-01-11 15:32:45.938,38.0,35.0,13.0,-2.0,39.0
9415,2022-01-11 15:32:45.959,43.0,41.0,16.0,0.0,39.0
9416,2022-01-11 15:32:45.984,50.0,49.0,20.0,3.0,40.0
9417,2022-01-11 15:32:46.004,57.0,58.0,24.0,7.0,41.0
9418,2022-01-11 15:32:46.029,63.0,65.0,29.0,10.0,42.0
9419,2022-01-11 15:32:46.049,69.0,75.0,33.0,15.0,42.0
9420,2022-01-11 15:32:46.069,80.0,87.0,41.0,20.0,42.0
9421,2022-01-11 15:32:46.094,90.0,97.0,48.0,26.0,43.0
9422,2022-01-11 15:32:46.114,97.0,104.0,55.0,32.0,43.0
9423,2022-01-11 15:32:46.139,108.0,113.0,62.0,38.0,44.0
9424,2022-01-11 15:32:46.160,121.0,124.0,70.0,43.0,45.0
9425,2022-01-11 15:32:46.184,132.0,132.0,79.0,49.0,45.0
9426,2022-01-11 15:32:46.205,142.0,140.0,89.0,56.0,45.0
9427,2022-01-11 15:32:46.225,152.0,147.0,98.0,65.0,46.0
9428,2022-01-11 15:32:46.250,164.0,155.0,108.0,72.0,47.0
9429,2022-01-11 15:32:46.270,172.0,161.0,116.0,75.0,49.0
9430,2022-01-11 15:32:46.295,177.0,164.0,121.0,76.0,50.0
9431,2022-01-11 15:32:46.315,180.0,166.0,126.0,79.0,51.0
9432,2022-01-11 15:32:46.335,182.0,168.0,129.0,81.0,52.0
9433,2022-01-11 15:32:46.360,182.0,166.0,129.0,83.0,53.0
