,TimeStamp,Little,Ring,Middle,Index,Thumb
0,2022-01-11 15:29:17.380,9.0,12.0,7.0,-5.0,24.0
1,2022-01-11 15:29:17.400,9.0,12.0,7.0,-5.0,24.0
2,2022-01-11 15:29:17.421,9.0,12.0,7.0,-5.0,24.0
3,2022-01-11 15:29:17.445,10.0,12.0,7.0,-5.0,24.0
4,2022-01-11 15:29:17.466,9.0,12.0,7.0,-5.0,24.0
5,2022-01-11 15:29:17.491,10.0,12.0,7.0,-5.0,24.0
6,2022-01-11 15:29:17.511,10.0,12.0,7.0,-5.0,24.0
7,2022-01-11 15:29:17.532,10.0,12.0,7.0,-5.0,24.0
8,2022-01-11 15:29:17.556,10.0,12.0,7.0,-5.0,24.0
9,2022-01-11 15:29:17.577,10.0,12.0,7.0,-5.0,24.0
10,2022-01-11 15:29:17.601,10.0,12.0,7.0,-5.0,24.0
11,2022-01-11 15:29:17.622,10.0,13.0,7.0,-5.0,24.0
12,2022-01-11 15:29:17.642,11.0,13.0,7.0,-5.0,24.0
13,2022-01-11 15:29:17.667,11.0,15.0,7.0,-5.0,24.0
14,2022-01-11 15:29:17.687,12.0,18.0,9.0,-4.0,25.0
15,2022-01-11 15:29:17.712,13.0,21.0,11.0,-3.0,26.0
16,2022-01-11 15:29:17.732,15.0,24.0,13.0,-2.0,26.0
17,2022-01-11 15:29:17.752,17.0,29.0,15.0,0.0,27.0
18,2022-01-11 15:29:17.777,21.0,36.0,18.0,1.0,30.0
19,2022-01-11 15:29:17.798,26.0,42.0,22.0,3.0,31.0
20,2022-01-11 15:29:17.822,33.0,48.0,26.0,6.0,34.0
21,2022-01-11 15:29:17.843,41.0,55.0,31.0,10.0,37.0
22,2022-01-11 15:29:17.867,51.0,64.0,36.0,16.0,41.0
23,2022-01-11 15:29:17.888,58.0,73.0,41.0,20.0,43.0
24,2022-01-11 15:29:17.908,69.0,84.0,49.0,26.0,44.0
25,2022-01-11 15:29:17.933,83.0,100.0,59.0,36.0,46.0
26,2022-01-11 15:29:17.953,97.0,116.0,73.0,48.0,47.0
27,2022-01-11 15:29:17.978,108.0,127.0,82.0,57.0,48.0
28,2022-01-11 15:29:17.999,116.0,134.0,88.0,64.0,49.0
29,2022-01-11 15:29:18.019,126.0,144.0,97.0,73.0,50.0
30,2022-01-11 15:29:18.044,137.0,150.0,104.0,79.0,51.0
31,2022-01-11 15:29:18.064,143.0,155.0,110.0,84.0,52.0
32,2022-01-11 15:29:18.089,150.0,161.0,118.0,87.0,54.0
33,2022-01-11 15:29:18.109,161.0,170.0,131.0,92.0,57.0
34,2022-01-11 15:29:18.129,169.0,177.0,140.0,94.0,59.0
35,2022-01-11 15:29:18.154,169.0,177.0,140.0,92.0,60.0
36,2022-01-11 15:29:18.175,169.0,175.0,138.0,91.0,62.0
37,2022-01-11 15:29:18.199,169.0,175.0,137.0,92.0,63.0
38,2022-01-11 15:29:18.220,169.0,175.0,138.0,92.0,64.0
39,2022-01-11 15:29:18.245,170.0,173.0,138.0,92.0,64.0
40,2022-01-11 15:29:18.265,169.0,173.0,138.0,92.0,64.0
41,2022-01-11 15:29:18.285,172.0,175.0,141.0,94.0,66.0
42,2022-01-11 15:29:18.310,174.0,177.0,145.0,95.0,68.0
