,TimeStamp,Little,Ring,Middle,Index,Thumb
9503,2022-01-11 15:32:47.909,7.0,1.0,1.0,-11.0,31.0
9504,2022-01-11 15:32:47.933,7.0,1.0,1.0,-11.0,31.0
9505,2022-01-11 15:32:47.954,7.0,1.0,1.0,-11.0,32.0
9506,2022-01-11 15:32:47.978,7.0,1.0,1.0,-11.0,31.0
9507,2022-01-11 15:32:47.999,7.0,1.0,1.0,-11.0,32.0
9508,2022-01-11 15:32:48.019,7.0,1.0,1.0,-11.0,32.0
9509,2022-01-11 15:32:48.044,7.0,1.0,1.0,-11.0,32.0
9510,2022-01-11 15:32:48.064,7.0,2.0,1.0,-11.0,32.0
9511,2022-01-11 15:32:48.089,7.0,2.0,1.0,-10.0,32.0
9512,2022-01-11 15:32:48.109,8.0,2.0,2.0,-10.0,33.0
9513,2022-01-11 15:32:48.130,8.0,3.0,3.0,-10.0,33.0
9514,2022-01-11 15:32:48.155,11.0,7.0,5.0,-9.0,34.0
9515,2022-01-11 15:32:48.175,16.0,11.0,8.0,-7.0,36.0
9516,2022-01-11 15:32:48.200,24.0,19.0,11.0,-5.0,36.0
9517,2022-01-11 15:32:48.220,29.0,24.0,16.0,-3.0,38.0
9518,2022-01-11 15:32:48.240,34.0,30.0,18.0,-1.0,38.0
9519,2022-01-11 15:32:48.265,39.0,33.0,22.0,0.0,39.0
9520,2022-01-11 15:32:48.285,44.0,39.0,25.0,4.0,39.0
9521,2022-01-11 15:32:48.310,50.0,44.0,29.0,8.0,40.0
9522,2022-01-11 15:32:48.331,56.0,50.0,34.0,13.0,41.0
9523,2022-01-11 15:32:48.351,63.0,56.0,39.0,17.0,41.0
9524,2022-01-11 15:32:48.376,75.0,69.0,48.0,25.0,42.0
9525,2022-01-11 15:32:48.396,90.0,80.0,56.0,33.0,43.0
9526,2022-01-11 15:32:48.421,103.0,90.0,63.0,39.0,44.0
9527,2022-01-11 15:32:48.441,112.0,98.0,69.0,44.0,45.0
9528,2022-01-11 15:32:48.462,124.0,107.0,77.0,51.0,45.0
9529,2022-01-11 15:32:48.486,135.0,115.0,86.0,56.0,46.0
9530,2022-01-11 15:32:48.507,143.0,124.0,93.0,63.0,47.0
9531,2022-01-11 15:32:48.531,153.0,129.0,99.0,67.0,48.0
9532,2022-01-11 15:32:48.552,158.0,135.0,104.0,69.0,49.0
9533,2022-01-11 15:32:48.572,162.0,139.0,107.0,72.0,50.0
9534,2022-01-11 15:32:48.597,166.0,142.0,110.0,73.0,52.0
9535,2022-01-11 15:32:48.617,170.0,144.0,113.0,74.0,53.0
9536,2022-01-11 15:32:48.642,172.0,145.0,115.0,75.0,53.0
