,TimeStamp,Little,Ring,Middle,Index,Thumb
8358,2022-01-11 15:32:22.545,9.0,4.0,3.0,-8.0,36.0
8359,2022-01-11 15:32:22.565,8.0,5.0,3.0,-8.0,36.0
8360,2022-01-11 15:32:22.590,8.0,4.0,3.0,-8.0,35.0
8361,2022-01-11 15:32:22.610,8.0,4.0,3.0,-8.0,35.0
8362,2022-01-11 15:32:22.630,7.0,4.0,3.0,-8.0,35.0
8363,2022-01-11 15:32:22.655,7.0,4.0,3.0,-8.0,35.0
8364,2022-01-11 15:32:22.676,7.0,4.0,3.0,-8.0,35.0
8365,2022-01-11 15:32:22.700,7.0,4.0,3.0,-8.0,35.0
8366,2022-01-11 15:32:22.721,7.0,4.0,3.0,-8.0,35.0
8367,2022-01-11 15:32:22.741,7.0,4.0,3.0,-8.0,35.0
8368,2022-01-11 15:32:22.766,7.0,4.0,3.0,-8.0,35.0
8369,2022-01-11 15:32:22.786,7.0,4.0,2.0,-8.0,35.0
8370,2022-01-11 15:32:22.811,7.0,4.0,3.0,-8.0,35.0
8371,2022-01-11 15:32:22.831,7.0,4.0,3.0,-8.0,35.0
8372,2022-01-11 15:32:22.852,7.0,5.0,3.0,-8.0,35.0
8373,2022-01-11 15:32:22.876,7.0,4.0,3.0,-8.0,35.0
8374,2022-01-11 15:32:22.897,7.0,4.0,3.0,-8.0,35.0
8375,2022-01-11 15:32:22.921,7.0,4.0,3.0,-8.0,35.0
8376,2022-01-11 15:32:22.942,7.0,5.0,3.0,-8.0,35.0
8377,2022-01-11 15:32:22.962,7.0,5.0,3.0,-8.0,35.0
8378,2022-01-11 15:32:22.987,7.0,5.0,3.0,-8.0,35.0
8379,2022-01-11 15:32:23.007,8.0,5.0,3.0,-7.0,35.0
8380,2022-01-11 15:32:23.032,8.0,5.0,3.0,-8.0,35.0
8381,2022-01-11 15:32:23.052,8.0,5.0,3.0,-8.0,35.0
8382,2022-01-11 15:32:23.073,8.0,5.0,3.0,-7.0,35.0
8383,2022-01-11 15:32:23.098,8.0,5.0,3.0,-7.0,35.0
8384,2022-01-11 15:32:23.118,8.0,6.0,3.0,-7.0,35.0
8385,2022-01-11 15:32:23.143,8.0,6.0,3.0,-7.0,36.0
8386,2022-01-11 15:32:23.163,8.0,6.0,3.0,-7.0,36.0
8387,2022-01-11 15:32:23.183,10.0,8.0,4.0,-7.0,36.0
8388,2022-01-11 15:32:23.208,10.0,10.0,5.0,-6.0,37.0
8389,2022-01-11 15:32:23.229,12.0,13.0,7.0,-5.0,37.0
8390,2022-01-11 15:32:23.253,16.0,19.0,9.0,-5.0,38.0
8391,2022-01-11 15:32:23.274,24.0,29.0,11.0,-1.0,39.0
8392,2022-01-11 15:32:23.294,35.0,41.0,18.0,1.0,41.0
8393,2022-01-11 15:32:23.319,44.0,49.0,23.0,6.0,42.0
8394,2022-01-11 15:32:23.339,53.0,60.0,29.0,11.0,43.0
8395,2022-01-11 15:32:23.364,65.0,77.0,38.0,19.0,44.0
8396,2022-01-11 15:32:23.384,77.0,96.0,51.0,31.0,46.0
8397,2022-01-11 15:32:23.405,91.0,107.0,63.0,40.0,47.0
8398,2022-01-11 15:32:23.429,100.0,116.0,72.0,46.0,48.0
8399,2022-01-11 15:32:23.450,112.0,126.0,82.0,55.0,49.0
8400,2022-01-11 15:32:23.475,124.0,135.0,91.0,61.0,50.0
8401,2022-01-11 15:32:23.495,130.0,139.0,97.0,65.0,50.0
8402,2022-01-11 15:32:23.519,139.0,145.0,102.0,69.0,51.0
8403,2022-01-11 15:32:23.540,149.0,150.0,108.0,74.0,51.0
8404,2022-01-11 15:32:23.560,159.0,157.0,113.0,78.0,52.0
8405,2022-01-11 15:32:23.585,169.0,162.0,116.0,80.0,52.0
8406,2022-01-11 15:32:23.606,177.0,164.0,118.0,83.0,52.0
8407,2022-01-11 15:32:23.630,188.0,168.0,121.0,84.0,53.0
8408,2022-01-11 15:32:23.650,197.0,171.0,122.0,85.0,53.0
8409,2022-01-11 15:32:23.671,208.0,175.0,124.0,85.0,54.0
8410,2022-01-11 15:32:23.696,215.0,177.0,126.0,84.0,54.0
8411,2022-01-11 15:32:23.716,221.0,179.0,127.0,84.0,54.0
8412,2022-01-11 15:32:23.741,226.0,181.0,127.0,84.0,55.0
8413,2022-01-11 15:32:23.761,230.0,181.0,127.0,84.0,56.0
