,TimeStamp,Little,Ring,Middle,Index,Thumb
8079,2022-01-11 15:32:16.363,7.0,0.0,1.0,-11.0,26.0
8080,2022-01-11 15:32:16.384,7.0,0.0,1.0,-11.0,26.0
8081,2022-01-11 15:32:16.408,7.0,0.0,1.0,-11.0,26.0
8082,2022-01-11 15:32:16.429,7.0,0.0,1.0,-11.0,26.0
8083,2022-01-11 15:32:16.449,6.0,0.0,0.0,-11.0,26.0
8084,2022-01-11 15:32:16.474,6.0,0.0,1.0,-11.0,26.0
8085,2022-01-11 15:32:16.494,6.0,0.0,1.0,-11.0,26.0
8086,2022-01-11 15:32:16.519,7.0,0.0,1.0,-11.0,26.0
8087,2022-01-11 15:32:16.540,6.0,0.0,1.0,-11.0,26.0
8088,2022-01-11 15:32:16.560,7.0,0.0,0.0,-11.0,26.0
8089,2022-01-11 15:32:16.584,6.0,0.0,0.0,-11.0,26.0
8090,2022-01-11 15:32:16.605,7.0,0.0,0.0,-11.0,26.0
8091,2022-01-11 15:32:16.630,6.0,0.0,0.0,-11.0,26.0
8092,2022-01-11 15:32:16.650,6.0,0.0,1.0,-11.0,26.0
8093,2022-01-11 15:32:16.670,7.0,0.0,1.0,-11.0,26.0
8094,2022-01-11 15:32:16.695,6.0,1.0,1.0,-11.0,26.0
8095,2022-01-11 15:32:16.716,7.0,1.0,1.0,-11.0,26.0
8096,2022-01-11 15:32:16.740,7.0,2.0,1.0,-10.0,26.0
8097,2022-01-11 15:32:16.761,7.0,3.0,2.0,-10.0,27.0
8098,2022-01-11 15:32:16.781,8.0,5.0,3.0,-9.0,27.0
8099,2022-01-11 15:32:16.806,9.0,8.0,5.0,-8.0,28.0
8100,2022-01-11 15:32:16.826,12.0,11.0,7.0,-7.0,28.0
8101,2022-01-11 15:32:16.851,14.0,14.0,9.0,-6.0,29.0
8102,2022-01-11 15:32:16.871,17.0,18.0,10.0,-5.0,30.0
8103,2022-01-11 15:32:16.892,19.0,21.0,11.0,-5.0,30.0
8104,2022-01-11 15:32:16.916,24.0,25.0,14.0,-3.0,31.0
8105,2022-01-11 15:32:16.937,29.0,30.0,17.0,-1.0,32.0
8106,2022-01-11 15:32:16.962,34.0,33.0,19.0,0.0,34.0
8107,2022-01-11 15:32:16.982,39.0,37.0,21.0,2.0,35.0
8108,2022-01-11 15:32:17.002,44.0,42.0,25.0,5.0,36.0
8109,2022-01-11 15:32:17.027,54.0,51.0,31.0,11.0,38.0
8110,2022-01-11 15:32:17.047,66.0,64.0,40.0,18.0,40.0
8111,2022-01-11 15:32:17.072,76.0,75.0,49.0,27.0,43.0
8112,2022-01-11 15:32:17.093,86.0,84.0,58.0,34.0,43.0
8113,2022-01-11 15:32:17.113,98.0,96.0,69.0,43.0,45.0
8114,2022-01-11 15:32:17.138,112.0,106.0,80.0,53.0,47.0
8115,2022-01-11 15:32:17.158,122.0,116.0,90.0,60.0,48.0
8116,2022-01-11 15:32:17.183,132.0,124.0,97.0,66.0,50.0
8117,2022-01-11 15:32:17.203,140.0,130.0,105.0,72.0,52.0
8118,2022-01-11 15:32:17.223,149.0,137.0,110.0,75.0,53.0
8119,2022-01-11 15:32:17.248,155.0,142.0,115.0,78.0,54.0
8120,2022-01-11 15:32:17.268,158.0,144.0,118.0,79.0,54.0
8121,2022-01-11 15:32:17.293,162.0,147.0,122.0,80.0,54.0
8122,2022-01-11 15:32:17.314,166.0,150.0,124.0,84.0,55.0
8123,2022-01-11 15:32:17.338,169.0,152.0,128.0,83.0,56.0
8124,2022-01-11 15:32:17.359,172.0,154.0,131.0,83.0,56.0
8125,2022-01-11 15:32:17.379,175.0,155.0,133.0,84.0,57.0
8126,2022-01-11 15:32:17.404,177.0,157.0,134.0,84.0,57.0
8127,2022-01-11 15:32:17.424,178.0,159.0,137.0,84.0,57.0
8128,2022-01-11 15:32:17.449,180.0,161.0,138.0,85.0,58.0
8129,2022-01-11 15:32:17.469,180.0,161.0,140.0,85.0,58.0
8130,2022-01-11 15:32:17.489,182.0,162.0,140.0,85.0,58.0
8131,2022-01-11 15:32:17.514,182.0,162.0,141.0,85.0,59.0
8132,2022-01-11 15:32:17.535,183.0,164.0,142.0,85.0,59.0
8133,2022-01-11 15:32:17.560,183.0,164.0,142.0,85.0,59.0
