,TimeStamp,Little,Ring,Middle,Index,Thumb
1428,2022-01-11 15:29:49.024,23.0,18.0,9.0,-5.0,45.0
1429,2022-01-11 15:29:49.049,22.0,18.0,9.0,-5.0,45.0
1430,2022-01-11 15:29:49.069,22.0,18.0,9.0,-5.0,45.0
1431,2022-01-11 15:29:49.090,21.0,18.0,8.0,-5.0,45.0
1432,2022-01-11 15:29:49.114,21.0,18.0,9.0,-5.0,45.0
1433,2022-01-11 15:29:49.135,21.0,18.0,8.0,-5.0,45.0
1434,2022-01-11 15:29:49.159,21.0,18.0,8.0,-5.0,45.0
1435,2022-01-11 15:29:49.180,21.0,18.0,8.0,-5.0,45.0
1436,2022-01-11 15:29:49.200,21.0,18.0,8.0,-5.0,45.0
1437,2022-01-11 15:29:49.225,21.0,18.0,8.0,-5.0,45.0
1438,2022-01-11 15:29:49.245,20.0,18.0,8.0,-5.0,44.0
1439,2022-01-11 15:29:49.270,20.0,18.0,8.0,-5.0,44.0
1440,2022-01-11 15:29:49.291,20.0,18.0,8.0,-5.0,44.0
1441,2022-01-11 15:29:49.311,20.0,16.0,8.0,-5.0,44.0
1442,2022-01-11 15:29:49.335,20.0,18.0,8.0,-5.0,44.0
1443,2022-01-11 15:29:49.356,20.0,16.0,8.0,-5.0,44.0
1444,2022-01-11 15:29:49.381,20.0,18.0,9.0,-5.0,45.0
1445,2022-01-11 15:29:49.401,20.0,19.0,9.0,-5.0,44.0
1446,2022-01-11 15:29:49.421,20.0,19.0,9.0,-5.0,44.0
1447,2022-01-11 15:29:49.446,21.0,20.0,9.0,-4.0,44.0
1448,2022-01-11 15:29:49.466,23.0,21.0,11.0,-3.0,44.0
1449,2022-01-11 15:29:49.491,26.0,24.0,12.0,0.0,44.0
1450,2022-01-11 15:29:49.512,33.0,29.0,15.0,1.0,44.0
1451,2022-01-11 15:29:49.532,38.0,35.0,17.0,3.0,44.0
1452,2022-01-11 15:29:49.557,43.0,41.0,20.0,7.0,43.0
1453,2022-01-11 15:29:49.577,51.0,47.0,23.0,11.0,44.0
1454,2022-01-11 15:29:49.602,57.0,51.0,26.0,15.0,44.0
1455,2022-01-11 15:29:49.622,59.0,55.0,29.0,17.0,44.0
1456,2022-01-11 15:29:49.647,64.0,60.0,32.0,21.0,44.0
1457,2022-01-11 15:29:49.667,72.0,68.0,37.0,28.0,44.0
1458,2022-01-11 15:29:49.688,78.0,76.0,43.0,34.0,44.0
1459,2022-01-11 15:29:49.712,84.0,81.0,49.0,40.0,45.0
1460,2022-01-11 15:29:49.733,91.0,88.0,55.0,46.0,45.0
1461,2022-01-11 15:29:49.757,97.0,98.0,64.0,54.0,45.0
1462,2022-01-11 15:29:49.778,105.0,106.0,72.0,60.0,45.0
1463,2022-01-11 15:29:49.798,109.0,110.0,78.0,65.0,45.0
1464,2022-01-11 15:29:49.823,113.0,113.0,83.0,67.0,46.0
1465,2022-01-11 15:29:49.843,120.0,119.0,88.0,72.0,46.0
1466,2022-01-11 15:29:49.868,126.0,126.0,92.0,74.0,47.0
1467,2022-01-11 15:29:49.888,132.0,127.0,94.0,75.0,47.0
1468,2022-01-11 15:29:49.909,135.0,129.0,94.0,74.0,47.0
1469,2022-01-11 15:29:49.934,136.0,129.0,93.0,73.0,48.0
1470,2022-01-11 15:29:49.954,139.0,130.0,93.0,73.0,48.0
1471,2022-01-11 15:29:49.979,140.0,130.0,93.0,73.0,49.0
1472,2022-01-11 15:29:49.999,144.0,132.0,93.0,73.0,49.0
1473,2022-01-11 15:29:50.024,146.0,132.0,93.0,72.0,50.0
1474,2022-01-11 15:29:50.044,147.0,132.0,93.0,71.0,50.0
1475,2022-01-11 15:29:50.064,149.0,134.0,93.0,71.0,51.0
1476,2022-01-11 15:29:50.089,152.0,135.0,96.0,71.0,52.0
1477,2022-01-11 15:29:50.110,156.0,139.0,99.0,72.0,53.0
1478,2022-01-11 15:29:50.134,159.0,140.0,101.0,72.0,53.0
