,TimeStamp,Little,Ring,Middle,Index,Thumb
697,2022-01-11 15:29:32.823,12.0,7.0,4.0,-8.0,44.0
698,2022-01-11 15:29:32.848,12.0,7.0,4.0,-8.0,43.0
699,2022-01-11 15:29:32.868,12.0,7.0,4.0,-8.0,43.0
700,2022-01-11 15:29:32.893,12.0,7.0,4.0,-8.0,43.0
701,2022-01-11 15:29:32.913,12.0,7.0,4.0,-8.0,43.0
702,2022-01-11 15:29:32.934,12.0,8.0,4.0,-8.0,43.0
703,2022-01-11 15:29:32.958,13.0,8.0,4.0,-8.0,43.0
704,2022-01-11 15:29:32.979,13.0,9.0,4.0,-8.0,43.0
705,2022-01-11 15:29:33.004,13.0,9.0,5.0,-7.0,44.0
706,2022-01-11 15:29:33.024,15.0,11.0,5.0,-7.0,43.0
707,2022-01-11 15:29:33.044,17.0,13.0,6.0,-6.0,43.0
708,2022-01-11 15:29:33.069,18.0,16.0,7.0,-5.0,43.0
709,2022-01-11 15:29:33.089,22.0,21.0,10.0,-4.0,43.0
710,2022-01-11 15:29:33.114,26.0,25.0,12.0,-3.0,43.0
711,2022-01-11 15:29:33.134,31.0,29.0,15.0,-1.0,43.0
712,2022-01-11 15:29:33.155,35.0,33.0,16.0,0.0,43.0
713,2022-01-11 15:29:33.180,38.0,38.0,18.0,0.0,43.0
714,2022-01-11 15:29:33.200,44.0,43.0,21.0,1.0,43.0
715,2022-01-11 15:29:33.225,50.0,50.0,24.0,5.0,44.0
716,2022-01-11 15:29:33.245,56.0,55.0,27.0,7.0,44.0
717,2022-01-11 15:29:33.265,61.0,59.0,29.0,9.0,44.0
718,2022-01-11 15:29:33.290,66.0,65.0,33.0,13.0,44.0
719,2022-01-11 15:29:33.312,73.0,75.0,38.0,17.0,44.0
720,2022-01-11 15:29:33.336,80.0,81.0,44.0,20.0,44.0
721,2022-01-11 15:29:33.356,86.0,88.0,49.0,25.0,44.0
722,2022-01-11 15:29:33.376,91.0,94.0,55.0,29.0,45.0
723,2022-01-11 15:29:33.401,98.0,101.0,62.0,35.0,44.0
724,2022-01-11 15:29:33.421,107.0,110.0,70.0,40.0,45.0
725,2022-01-11 15:29:33.446,112.0,115.0,76.0,45.0,45.0
726,2022-01-11 15:29:33.466,116.0,119.0,81.0,49.0,45.0
727,2022-01-11 15:29:33.491,121.0,124.0,87.0,53.0,45.0
728,2022-01-11 15:29:33.511,126.0,127.0,91.0,57.0,46.0
729,2022-01-11 15:29:33.532,132.0,132.0,96.0,60.0,46.0
730,2022-01-11 15:29:33.557,137.0,137.0,100.0,65.0,46.0
731,2022-01-11 15:29:33.577,142.0,140.0,104.0,68.0,46.0
732,2022-01-11 15:29:33.601,146.0,142.0,108.0,69.0,47.0
733,2022-01-11 15:29:33.622,150.0,145.0,109.0,71.0,47.0
734,2022-01-11 15:29:33.642,153.0,149.0,113.0,72.0,47.0
735,2022-01-11 15:29:33.667,158.0,150.0,116.0,74.0,47.0
736,2022-01-11 15:29:33.687,164.0,154.0,121.0,78.0,47.0
737,2022-01-11 15:29:33.712,170.0,157.0,126.0,80.0,47.0
738,2022-01-11 15:29:33.733,174.0,161.0,128.0,81.0,48.0
739,2022-01-11 15:29:33.757,177.0,162.0,131.0,83.0,48.0
740,2022-01-11 15:29:33.778,178.0,162.0,131.0,83.0,49.0
741,2022-01-11 15:29:33.798,180.0,164.0,132.0,83.0,50.0
742,2022-01-11 15:29:33.823,182.0,162.0,132.0,81.0,50.0
