,TimeStamp,Little,Ring,Middle,Index,Thumb
7098,2022-01-11 15:58:19.257,230.0,21.0,0.0,11.0,76.0
7099,2022-01-11 15:58:19.282,232.0,21.0,0.0,11.0,76.0
7100,2022-01-11 15:58:19.302,230.0,22.0,0.0,11.0,76.0
7101,2022-01-11 15:58:19.327,232.0,22.0,0.0,11.0,78.0
7102,2022-01-11 15:58:19.348,230.0,23.0,0.0,11.0,78.0
7103,2022-01-11 15:58:19.368,230.0,23.0,0.0,12.0,76.0
7104,2022-01-11 15:58:19.393,230.0,23.0,0.0,12.0,76.0
7105,2022-01-11 15:58:19.413,230.0,24.0,0.0,12.0,78.0
7106,2022-01-11 15:58:19.438,230.0,25.0,1.0,13.0,76.0
7107,2022-01-11 15:58:19.458,230.0,27.0,2.0,14.0,78.0
7108,2022-01-11 15:58:19.478,230.0,29.0,4.0,14.0,78.0
7109,2022-01-11 15:58:19.503,230.0,31.0,6.0,15.0,78.0
7110,2022-01-11 15:58:19.528,230.0,33.0,8.0,16.0,78.0
7111,2022-01-11 15:58:19.548,230.0,38.0,12.0,18.0,78.0
7112,2022-01-11 15:58:19.569,230.0,43.0,16.0,20.0,78.0
7113,2022-01-11 15:58:19.589,230.0,47.0,19.0,22.0,78.0
7114,2022-01-11 15:58:19.614,230.0,48.0,20.0,23.0,78.0
7115,2022-01-11 15:58:19.634,230.0,50.0,22.0,25.0,78.0
7116,2022-01-11 15:58:19.659,230.0,55.0,26.0,30.0,78.0
7117,2022-01-11 15:58:19.679,230.0,63.0,30.0,33.0,78.0
7118,2022-01-11 15:58:19.700,230.0,68.0,33.0,36.0,78.0
7119,2022-01-11 15:58:19.724,230.0,72.0,36.0,38.0,78.0
7120,2022-01-11 15:58:19.745,230.0,76.0,40.0,43.0,78.0
7121,2022-01-11 15:58:19.770,230.0,86.0,45.0,47.0,79.0
7122,2022-01-11 15:58:19.790,228.0,94.0,50.0,51.0,79.0
7123,2022-01-11 15:58:19.815,228.0,100.0,55.0,56.0,78.0
7124,2022-01-11 15:58:19.835,228.0,109.0,61.0,61.0,79.0
7125,2022-01-11 15:58:19.855,228.0,119.0,68.0,68.0,79.0
7126,2022-01-11 15:58:19.880,228.0,127.0,75.0,74.0,79.0
7127,2022-01-11 15:58:19.901,228.0,134.0,84.0,80.0,80.0
7128,2022-01-11 15:58:19.925,228.0,140.0,92.0,85.0,80.0
7129,2022-01-11 15:58:19.946,228.0,150.0,101.0,91.0,80.0
7130,2022-01-11 15:58:19.966,228.0,157.0,110.0,98.0,80.0
7131,2022-01-11 15:58:19.991,226.0,161.0,118.0,101.0,81.0
7132,2022-01-11 15:58:20.011,226.0,168.0,126.0,104.0,81.0
7133,2022-01-11 15:58:20.036,226.0,171.0,133.0,108.0,82.0
7134,2022-01-11 15:58:20.056,226.0,175.0,141.0,112.0,83.0
7135,2022-01-11 15:58:20.081,226.0,177.0,146.0,115.0,84.0
7136,2022-01-11 15:58:20.101,226.0,177.0,149.0,116.0,84.0
7137,2022-01-11 15:58:20.122,226.0,179.0,150.0,118.0,84.0
7138,2022-01-11 15:58:20.146,226.0,179.0,153.0,118.0,86.0
7139,2022-01-11 15:58:20.167,226.0,177.0,152.0,119.0,86.0
7140,2022-01-11 15:58:20.191,226.0,177.0,152.0,119.0,86.0
7141,2022-01-11 15:58:20.212,226.0,179.0,154.0,120.0,86.0
