,TimeStamp,Little,Ring,Middle,Index,Thumb
1052,2022-01-11 15:56:05.211,192.0,-2.0,-4.0,3.0,84.0
1053,2022-01-11 15:56:05.232,192.0,-2.0,-3.0,3.0,84.0
1054,2022-01-11 15:56:05.256,192.0,-1.0,-3.0,2.0,84.0
1055,2022-01-11 15:56:05.277,192.0,-1.0,-3.0,3.0,84.0
1056,2022-01-11 15:56:05.297,192.0,-1.0,-3.0,3.0,84.0
1057,2022-01-11 15:56:05.322,192.0,-1.0,-3.0,3.0,86.0
1058,2022-01-11 15:56:05.342,192.0,0.0,-3.0,3.0,84.0
1059,2022-01-11 15:56:05.367,192.0,0.0,-3.0,3.0,84.0
1060,2022-01-11 15:56:05.387,192.0,0.0,-3.0,3.0,84.0
1061,2022-01-11 15:56:05.408,192.0,1.0,-3.0,3.0,83.0
1062,2022-01-11 15:56:05.432,194.0,3.0,-3.0,4.0,84.0
1063,2022-01-11 15:56:05.453,194.0,7.0,-3.0,4.0,84.0
1064,2022-01-11 15:56:05.477,195.0,12.0,-3.0,6.0,84.0
1065,2022-01-11 15:56:05.498,195.0,13.0,-2.0,7.0,83.0
1066,2022-01-11 15:56:05.518,195.0,14.0,-1.0,7.0,83.0
1067,2022-01-11 15:56:05.543,197.0,15.0,-1.0,7.0,83.0
1068,2022-01-11 15:56:05.563,197.0,16.0,-1.0,8.0,83.0
1069,2022-01-11 15:56:05.588,197.0,18.0,-1.0,10.0,82.0
1070,2022-01-11 15:56:05.608,197.0,19.0,0.0,11.0,83.0
1071,2022-01-11 15:56:05.633,197.0,20.0,0.0,12.0,82.0
1072,2022-01-11 15:56:05.654,197.0,22.0,0.0,14.0,82.0
1073,2022-01-11 15:56:05.674,199.0,24.0,1.0,16.0,81.0
1074,2022-01-11 15:56:05.699,197.0,27.0,3.0,17.0,81.0
1075,2022-01-11 15:56:05.719,197.0,27.0,5.0,17.0,81.0
1076,2022-01-11 15:56:05.744,199.0,28.0,6.0,18.0,80.0
1077,2022-01-11 15:56:05.764,199.0,31.0,8.0,20.0,80.0
1078,2022-01-11 15:56:05.785,202.0,36.0,11.0,22.0,80.0
1079,2022-01-11 15:56:05.809,202.0,39.0,14.0,24.0,80.0
1080,2022-01-11 15:56:05.830,202.0,43.0,17.0,26.0,80.0
1081,2022-01-11 15:56:05.854,204.0,49.0,23.0,32.0,80.0
1082,2022-01-11 15:56:05.875,204.0,59.0,32.0,39.0,80.0
1083,2022-01-11 15:56:05.895,208.0,68.0,38.0,44.0,80.0
1084,2022-01-11 15:56:05.920,206.0,72.0,41.0,47.0,80.0
1085,2022-01-11 15:56:05.940,206.0,73.0,46.0,53.0,80.0
1086,2022-01-11 15:56:05.965,206.0,80.0,53.0,59.0,81.0
1087,2022-01-11 15:56:05.985,206.0,87.0,61.0,65.0,80.0
1088,2022-01-11 15:56:06.006,206.0,96.0,68.0,72.0,80.0
1089,2022-01-11 15:56:06.031,208.0,101.0,74.0,76.0,80.0
1090,2022-01-11 15:56:06.051,208.0,107.0,80.0,83.0,80.0
1091,2022-01-11 15:56:06.075,208.0,112.0,86.0,89.0,80.0
1092,2022-01-11 15:56:06.096,208.0,118.0,92.0,92.0,80.0
1093,2022-01-11 15:56:06.121,208.0,124.0,98.0,98.0,80.0
1094,2022-01-11 15:56:06.141,208.0,127.0,104.0,101.0,81.0
1095,2022-01-11 15:56:06.161,208.0,130.0,108.0,104.0,80.0
1096,2022-01-11 15:56:06.186,208.0,132.0,111.0,107.0,81.0
1097,2022-01-11 15:56:06.206,208.0,135.0,117.0,109.0,81.0
1098,2022-01-11 15:56:06.231,208.0,139.0,122.0,112.0,81.0
1099,2022-01-11 15:56:06.252,209.0,142.0,126.0,113.0,81.0
1100,2022-01-11 15:56:06.272,211.0,144.0,128.0,115.0,81.0
1101,2022-01-11 15:56:06.297,209.0,145.0,131.0,116.0,81.0
1102,2022-01-11 15:56:06.317,209.0,149.0,133.0,118.0,81.0
1103,2022-01-11 15:56:06.342,209.0,154.0,137.0,119.0,82.0
1104,2022-01-11 15:56:06.362,209.0,159.0,140.0,119.0,82.0
1105,2022-01-11 15:56:06.387,209.0,162.0,142.0,119.0,83.0
1106,2022-01-11 15:56:06.407,209.0,168.0,148.0,119.0,83.0
1107,2022-01-11 15:56:06.428,209.0,170.0,153.0,120.0,84.0
1108,2022-01-11 15:56:06.452,211.0,171.0,156.0,122.0,84.0
1109,2022-01-11 15:56:06.473,211.0,173.0,157.0,123.0,84.0
1110,2022-01-11 15:56:06.497,213.0,173.0,159.0,123.0,84.0
1111,2022-01-11 15:56:06.518,213.0,175.0,160.0,125.0,86.0
1112,2022-01-11 15:56:06.538,213.0,177.0,161.0,125.0,86.0
1113,2022-01-11 15:56:06.563,213.0,179.0,163.0,126.0,87.0
1114,2022-01-11 15:56:06.583,215.0,181.0,166.0,127.0,88.0
1115,2022-01-11 15:56:06.608,215.0,182.0,167.0,129.0,88.0
1116,2022-01-11 15:56:06.628,217.0,184.0,169.0,130.0,88.0
1117,2022-01-11 15:56:06.653,219.0,186.0,170.0,130.0,88.0
1118,2022-01-11 15:56:06.674,221.0,188.0,172.0,130.0,89.0
1119,2022-01-11 15:56:06.694,221.0,190.0,173.0,132.0,90.0
1120,2022-01-11 15:56:06.719,222.0,190.0,175.0,132.0,90.0
1121,2022-01-11 15:56:06.739,222.0,192.0,175.0,132.0,92.0
1122,2022-01-11 15:56:06.764,222.0,192.0,175.0,132.0,92.0
1123,2022-01-11 15:56:06.784,222.0,194.0,175.0,132.0,92.0
1124,2022-01-11 15:56:06.809,224.0,194.0,176.0,132.0,92.0
1125,2022-01-11 15:56:06.829,224.0,194.0,176.0,132.0,93.0
1126,2022-01-11 15:56:06.850,224.0,192.0,175.0,132.0,94.0
1127,2022-01-11 15:56:06.874,224.0,192.0,175.0,133.0,94.0
1128,2022-01-11 15:56:06.895,224.0,192.0,175.0,132.0,94.0
1129,2022-01-11 15:56:06.919,226.0,194.0,175.0,132.0,94.0
1130,2022-01-11 15:56:06.940,226.0,194.0,175.0,132.0,95.0
1131,2022-01-11 15:56:06.960,226.0,194.0,175.0,132.0,96.0
1132,2022-01-11 15:56:06.985,226.0,194.0,175.0,132.0,98.0
1133,2022-01-11 15:56:07.005,228.0,194.0,176.0,132.0,98.0
1134,2022-01-11 15:56:07.030,228.0,196.0,178.0,132.0,99.0
1135,2022-01-11 15:56:07.050,228.0,196.0,178.0,132.0,99.0
1136,2022-01-11 15:56:07.075,228.0,196.0,178.0,132.0,100.0
1137,2022-01-11 15:56:07.095,228.0,196.0,178.0,132.0,100.0
1138,2022-01-11 15:56:07.116,230.0,198.0,178.0,132.0,101.0
1139,2022-01-11 15:56:07.141,230.0,198.0,179.0,132.0,101.0
1140,2022-01-11 15:56:07.161,230.0,198.0,179.0,132.0,103.0
1141,2022-01-11 15:56:07.186,230.0,198.0,179.0,132.0,103.0
