,TimeStamp,Little,Ring,Middle,Index,Thumb
6282,2022-01-11 15:58:01.172,238.0,15.0,-1.0,7.0,75.0
6283,2022-01-11 15:58:01.193,238.0,15.0,-1.0,7.0,75.0
6284,2022-01-11 15:58:01.213,238.0,15.0,-1.0,7.0,75.0
6285,2022-01-11 15:58:01.238,240.0,15.0,-1.0,8.0,75.0
6286,2022-01-11 15:58:01.258,238.0,16.0,-1.0,8.0,75.0
6287,2022-01-11 15:58:01.283,238.0,18.0,-1.0,9.0,75.0
6288,2022-01-11 15:58:01.303,238.0,18.0,-1.0,9.0,75.0
6289,2022-01-11 15:58:01.328,238.0,18.0,-1.0,10.0,75.0
6290,2022-01-11 15:58:01.349,238.0,20.0,0.0,11.0,75.0
6291,2022-01-11 15:58:01.369,238.0,23.0,0.0,12.0,76.0
6292,2022-01-11 15:58:01.394,238.0,29.0,5.0,14.0,76.0
6293,2022-01-11 15:58:01.414,238.0,35.0,13.0,17.0,76.0
6294,2022-01-11 15:58:01.439,236.0,44.0,20.0,18.0,78.0
6295,2022-01-11 15:58:01.459,234.0,51.0,24.0,22.0,78.0
6296,2022-01-11 15:58:01.479,234.0,56.0,28.0,24.0,78.0
6297,2022-01-11 15:58:01.504,234.0,60.0,30.0,27.0,78.0
6298,2022-01-11 15:58:01.525,234.0,64.0,33.0,30.0,78.0
6299,2022-01-11 15:58:01.549,234.0,69.0,36.0,33.0,78.0
6300,2022-01-11 15:58:01.570,234.0,75.0,39.0,36.0,78.0
6301,2022-01-11 15:58:01.590,234.0,80.0,43.0,40.0,78.0
6302,2022-01-11 15:58:01.615,232.0,87.0,47.0,43.0,78.0
6303,2022-01-11 15:58:01.635,232.0,94.0,50.0,46.0,79.0
6304,2022-01-11 15:58:01.660,232.0,100.0,54.0,51.0,79.0
6305,2022-01-11 15:58:01.680,232.0,106.0,58.0,54.0,79.0
6306,2022-01-11 15:58:01.701,232.0,115.0,63.0,58.0,79.0
6307,2022-01-11 15:58:01.725,230.0,121.0,67.0,63.0,79.0
6308,2022-01-11 15:58:01.746,232.0,126.0,72.0,67.0,79.0
6309,2022-01-11 15:58:01.771,230.0,130.0,78.0,72.0,79.0
6310,2022-01-11 15:58:01.791,230.0,134.0,82.0,76.0,79.0
6311,2022-01-11 15:58:01.816,232.0,137.0,88.0,79.0,79.0
6312,2022-01-11 15:58:01.836,230.0,140.0,93.0,84.0,79.0
6313,2022-01-11 15:58:01.856,232.0,144.0,98.0,87.0,80.0
6314,2022-01-11 15:58:01.881,230.0,147.0,104.0,91.0,80.0
6315,2022-01-11 15:58:01.901,232.0,152.0,108.0,95.0,82.0
6316,2022-01-11 15:58:01.926,232.0,155.0,113.0,99.0,81.0
6317,2022-01-11 15:58:01.947,230.0,159.0,118.0,103.0,81.0
6318,2022-01-11 15:58:01.967,230.0,162.0,124.0,105.0,81.0
6319,2022-01-11 15:58:01.992,230.0,166.0,132.0,109.0,82.0
6320,2022-01-11 15:58:02.012,230.0,168.0,138.0,112.0,83.0
6321,2022-01-11 15:58:02.037,230.0,170.0,142.0,115.0,83.0
6322,2022-01-11 15:58:02.057,230.0,173.0,146.0,118.0,84.0
6323,2022-01-11 15:58:02.082,230.0,175.0,150.0,120.0,84.0
6324,2022-01-11 15:58:02.102,230.0,177.0,153.0,122.0,84.0
6325,2022-01-11 15:58:02.123,230.0,179.0,154.0,123.0,84.0
6326,2022-01-11 15:58:02.147,230.0,179.0,157.0,123.0,84.0
6327,2022-01-11 15:58:02.168,230.0,181.0,159.0,123.0,84.0
6328,2022-01-11 15:58:02.192,230.0,181.0,160.0,125.0,84.0
