,TimeStamp,Little,Ring,Middle,Index,Thumb
2845,2022-01-11 15:56:44.974,263.0,15.0,-1.0,10.0,82.0
2846,2022-01-11 15:56:44.998,263.0,16.0,-1.0,10.0,82.0
2847,2022-01-11 15:56:45.019,263.0,16.0,-1.0,10.0,81.0
2848,2022-01-11 15:56:45.039,263.0,16.0,-1.0,10.0,82.0
2849,2022-01-11 15:56:45.064,263.0,16.0,0.0,10.0,82.0
2850,2022-01-11 15:56:45.084,261.0,18.0,0.0,11.0,82.0
2851,2022-01-11 15:56:45.109,261.0,18.0,0.0,11.0,82.0
2852,2022-01-11 15:56:45.129,261.0,19.0,0.0,12.0,82.0
2853,2022-01-11 15:56:45.150,261.0,22.0,0.0,13.0,82.0
2854,2022-01-11 15:56:45.174,261.0,28.0,2.0,15.0,82.0
2855,2022-01-11 15:56:45.195,263.0,35.0,11.0,17.0,82.0
2856,2022-01-11 15:56:45.220,261.0,44.0,20.0,19.0,83.0
2857,2022-01-11 15:56:45.240,261.0,54.0,28.0,22.0,83.0
2858,2022-01-11 15:56:45.260,261.0,64.0,35.0,26.0,83.0
2859,2022-01-11 15:56:45.285,261.0,69.0,39.0,30.0,82.0
2860,2022-01-11 15:56:45.305,261.0,76.0,44.0,33.0,83.0
2861,2022-01-11 15:56:45.330,261.0,84.0,49.0,38.0,83.0
2862,2022-01-11 15:56:45.351,261.0,94.0,56.0,44.0,83.0
2863,2022-01-11 15:56:45.375,261.0,104.0,63.0,51.0,83.0
2864,2022-01-11 15:56:45.396,261.0,112.0,69.0,56.0,83.0
2865,2022-01-11 15:56:45.416,261.0,121.0,74.0,61.0,83.0
2866,2022-01-11 15:56:45.441,261.0,126.0,78.0,65.0,83.0
2867,2022-01-11 15:56:45.461,261.0,132.0,83.0,71.0,83.0
2868,2022-01-11 15:56:45.486,259.0,137.0,89.0,75.0,83.0
2869,2022-01-11 15:56:45.506,259.0,142.0,95.0,81.0,84.0
2870,2022-01-11 15:56:45.526,259.0,149.0,100.0,85.0,84.0
2871,2022-01-11 15:56:45.551,259.0,152.0,106.0,90.0,84.0
2872,2022-01-11 15:56:45.572,259.0,157.0,113.0,95.0,84.0
2873,2022-01-11 15:56:45.596,261.0,164.0,121.0,100.0,84.0
2874,2022-01-11 15:56:45.617,259.0,168.0,128.0,104.0,86.0
2875,2022-01-11 15:56:45.641,256.0,171.0,133.0,108.0,86.0
2876,2022-01-11 15:56:45.662,259.0,175.0,138.0,111.0,86.0
2877,2022-01-11 15:56:45.682,256.0,179.0,145.0,115.0,87.0
2878,2022-01-11 15:56:45.707,259.0,181.0,150.0,118.0,87.0
2879,2022-01-11 15:56:45.727,256.0,181.0,154.0,120.0,88.0
2880,2022-01-11 15:56:45.752,256.0,182.0,156.0,122.0,88.0
2881,2022-01-11 15:56:45.772,256.0,182.0,157.0,123.0,88.0
2882,2022-01-11 15:56:45.793,256.0,184.0,159.0,125.0,88.0
2883,2022-01-11 15:56:45.818,256.0,184.0,160.0,126.0,89.0
2884,2022-01-11 15:56:45.838,256.0,182.0,160.0,127.0,89.0
2885,2022-01-11 15:56:45.863,256.0,182.0,160.0,127.0,89.0
2886,2022-01-11 15:56:45.883,256.0,182.0,160.0,129.0,89.0
2887,2022-01-11 15:56:45.908,256.0,182.0,161.0,130.0,89.0
2888,2022-01-11 15:56:45.928,256.0,182.0,160.0,130.0,89.0
2889,2022-01-11 15:56:45.948,256.0,182.0,160.0,130.0,89.0
2890,2022-01-11 15:56:45.973,256.0,182.0,160.0,132.0,89.0
2891,2022-01-11 15:56:45.993,256.0,182.0,160.0,132.0,89.0
2892,2022-01-11 15:56:46.018,256.0,182.0,160.0,132.0,89.0
2893,2022-01-11 15:56:46.039,256.0,182.0,160.0,132.0,89.0
2894,2022-01-11 15:56:46.063,256.0,182.0,161.0,132.0,90.0
2895,2022-01-11 15:56:46.084,256.0,184.0,161.0,132.0,89.0
