,TimeStamp,Little,Ring,Middle,Index,Thumb
8449,2022-01-11 15:58:49.205,234.0,2.0,-1.0,9.0,74.0
8450,2022-01-11 15:58:49.226,234.0,2.0,-1.0,8.0,74.0
8451,2022-01-11 15:58:49.250,234.0,2.0,-1.0,9.0,74.0
8452,2022-01-11 15:58:49.271,234.0,3.0,-1.0,9.0,74.0
8453,2022-01-11 15:58:49.291,234.0,3.0,-1.0,9.0,74.0
8454,2022-01-11 15:58:49.316,234.0,4.0,-1.0,10.0,74.0
8455,2022-01-11 15:58:49.336,232.0,5.0,-1.0,10.0,74.0
8456,2022-01-11 15:58:49.361,234.0,7.0,-1.0,11.0,74.0
8457,2022-01-11 15:58:49.381,232.0,13.0,1.0,12.0,74.0
8458,2022-01-11 15:58:49.402,232.0,22.0,4.0,14.0,75.0
8459,2022-01-11 15:58:49.426,234.0,27.0,7.0,15.0,74.0
8460,2022-01-11 15:58:49.447,232.0,28.0,9.0,16.0,75.0
8461,2022-01-11 15:58:49.472,232.0,30.0,10.0,17.0,75.0
8462,2022-01-11 15:58:49.492,232.0,41.0,14.0,18.0,75.0
8463,2022-01-11 15:58:49.512,232.0,53.0,21.0,21.0,75.0
8464,2022-01-11 15:58:49.537,230.0,59.0,26.0,23.0,75.0
8465,2022-01-11 15:58:49.557,232.0,63.0,29.0,25.0,75.0
8466,2022-01-11 15:58:49.582,230.0,65.0,32.0,26.0,75.0
8467,2022-01-11 15:58:49.603,230.0,71.0,35.0,29.0,75.0
8468,2022-01-11 15:58:49.623,230.0,76.0,39.0,33.0,76.0
8469,2022-01-11 15:58:49.648,230.0,81.0,43.0,37.0,75.0
8470,2022-01-11 15:58:49.668,230.0,84.0,46.0,41.0,75.0
8471,2022-01-11 15:58:49.693,230.0,88.0,50.0,46.0,75.0
8472,2022-01-11 15:58:49.713,228.0,93.0,55.0,51.0,76.0
8473,2022-01-11 15:58:49.733,230.0,96.0,58.0,56.0,76.0
8474,2022-01-11 15:58:49.758,230.0,100.0,63.0,60.0,76.0
8475,2022-01-11 15:58:49.778,230.0,106.0,68.0,66.0,76.0
8476,2022-01-11 15:58:49.803,230.0,110.0,74.0,72.0,76.0
8477,2022-01-11 15:58:49.824,230.0,115.0,79.0,76.0,76.0
8478,2022-01-11 15:58:49.848,230.0,118.0,84.0,83.0,78.0
8479,2022-01-11 15:58:49.869,230.0,123.0,90.0,87.0,78.0
8480,2022-01-11 15:58:49.889,230.0,129.0,97.0,94.0,78.0
8481,2022-01-11 15:58:49.914,230.0,135.0,105.0,100.0,78.0
8482,2022-01-11 15:58:49.934,230.0,142.0,111.0,104.0,78.0
8483,2022-01-11 15:58:49.959,230.0,147.0,120.0,109.0,79.0
8484,2022-01-11 15:58:49.979,230.0,154.0,127.0,115.0,79.0
8485,2022-01-11 15:58:50.000,230.0,161.0,136.0,119.0,79.0
8486,2022-01-11 15:58:50.024,228.0,164.0,141.0,122.0,79.0
8487,2022-01-11 15:58:50.045,228.0,170.0,146.0,126.0,79.0
8488,2022-01-11 15:58:50.070,228.0,173.0,150.0,129.0,80.0
8489,2022-01-11 15:58:50.090,228.0,175.0,156.0,132.0,80.0
8490,2022-01-11 15:58:50.115,228.0,177.0,159.0,133.0,81.0
8491,2022-01-11 15:58:50.135,228.0,179.0,161.0,135.0,81.0
8492,2022-01-11 15:58:50.155,228.0,179.0,163.0,136.0,81.0
8493,2022-01-11 15:58:50.180,228.0,179.0,164.0,138.0,81.0
8494,2022-01-11 15:58:50.200,228.0,181.0,166.0,139.0,82.0
8495,2022-01-11 15:58:50.225,230.0,181.0,167.0,141.0,82.0
8496,2022-01-11 15:58:50.249,230.0,182.0,169.0,142.0,82.0
8497,2022-01-11 15:58:50.270,230.0,182.0,169.0,142.0,82.0
8498,2022-01-11 15:58:50.291,230.0,182.0,169.0,142.0,82.0
8499,2022-01-11 15:58:50.311,230.0,182.0,170.0,144.0,83.0
8500,2022-01-11 15:58:50.336,230.0,182.0,170.0,144.0,83.0
8501,2022-01-11 15:58:50.356,230.0,182.0,170.0,142.0,83.0
8502,2022-01-11 15:58:50.381,232.0,182.0,169.0,142.0,83.0
8503,2022-01-11 15:58:50.401,232.0,182.0,169.0,142.0,82.0
8504,2022-01-11 15:58:50.422,230.0,181.0,167.0,141.0,82.0
8505,2022-01-11 15:58:50.446,230.0,181.0,166.0,141.0,82.0
8506,2022-01-11 15:58:50.467,230.0,179.0,163.0,138.0,82.0
8507,2022-01-11 15:58:50.491,230.0,175.0,159.0,136.0,82.0
8508,2022-01-11 15:58:50.512,228.0,171.0,153.0,133.0,81.0
8509,2022-01-11 15:58:50.537,228.0,168.0,149.0,130.0,81.0
8510,2022-01-11 15:58:50.557,230.0,162.0,144.0,127.0,81.0
8511,2022-01-11 15:58:50.577,228.0,155.0,133.0,120.0,80.0
8512,2022-01-11 15:58:50.602,230.0,145.0,120.0,112.0,80.0
8513,2022-01-11 15:58:50.622,230.0,139.0,114.0,108.0,80.0
8514,2022-01-11 15:58:50.647,230.0,134.0,109.0,105.0,80.0
8515,2022-01-11 15:58:50.668,230.0,127.0,102.0,100.0,80.0
8516,2022-01-11 15:58:50.688,230.0,119.0,93.0,92.0,79.0
8517,2022-01-11 15:58:50.713,230.0,109.0,81.0,81.0,79.0
8518,2022-01-11 15:58:50.733,230.0,100.0,69.0,69.0,79.0
8519,2022-01-11 15:58:50.758,230.0,88.0,57.0,58.0,79.0
8520,2022-01-11 15:58:50.778,232.0,76.0,45.0,45.0,78.0
8521,2022-01-11 15:58:50.803,232.0,64.0,33.0,36.0,78.0
8522,2022-01-11 15:58:50.823,232.0,53.0,24.0,29.0,78.0
8523,2022-01-11 15:58:50.843,232.0,42.0,17.0,26.0,76.0
8524,2022-01-11 15:58:50.868,232.0,35.0,13.0,24.0,76.0
8525,2022-01-11 15:58:50.889,232.0,29.0,11.0,22.0,76.0
8526,2022-01-11 15:58:50.913,232.0,25.0,7.0,19.0,76.0
8527,2022-01-11 15:58:50.934,232.0,21.0,5.0,18.0,76.0
8528,2022-01-11 15:58:50.954,234.0,18.0,3.0,17.0,76.0
8529,2022-01-11 15:58:50.979,234.0,14.0,2.0,16.0,76.0
8530,2022-01-11 15:58:50.999,234.0,13.0,1.0,15.0,76.0
8531,2022-01-11 15:58:51.024,234.0,11.0,0.0,15.0,76.0
8532,2022-01-11 15:58:51.044,234.0,10.0,0.0,14.0,76.0
8533,2022-01-11 15:58:51.065,234.0,10.0,0.0,14.0,75.0
8534,2022-01-11 15:58:51.090,234.0,10.0,0.0,13.0,75.0
8535,2022-01-11 15:58:51.110,234.0,10.0,0.0,13.0,76.0
8536,2022-01-11 15:58:51.135,232.0,11.0,0.0,13.0,76.0
8537,2022-01-11 15:58:51.155,232.0,12.0,0.0,13.0,75.0
8538,2022-01-11 15:58:51.175,232.0,14.0,0.0,14.0,76.0
8539,2022-01-11 15:58:51.200,232.0,16.0,0.0,14.0,75.0
8540,2022-01-11 15:58:51.220,232.0,19.0,0.0,14.0,76.0
8541,2022-01-11 15:58:51.245,232.0,21.0,1.0,14.0,76.0
8542,2022-01-11 15:58:51.266,232.0,22.0,1.0,14.0,75.0
