,TimeStamp,Little,Ring,Middle,Index,Thumb
141,2022-01-11 15:55:45.012,183.0,9.0,-1.0,10.0,68.0
142,2022-01-11 15:55:45.037,185.0,9.0,-1.0,10.0,69.0
143,2022-01-11 15:55:45.058,187.0,9.0,-1.0,10.0,69.0
144,2022-01-11 15:55:45.082,187.0,9.0,-1.0,10.0,69.0
145,2022-01-11 15:55:45.103,188.0,9.0,-1.0,10.0,69.0
146,2022-01-11 15:55:45.123,190.0,9.0,-1.0,10.0,70.0
147,2022-01-11 15:55:45.148,190.0,10.0,-1.0,10.0,70.0
148,2022-01-11 15:55:45.168,190.0,10.0,-1.0,10.0,70.0
149,2022-01-11 15:55:45.193,190.0,10.0,-1.0,10.0,69.0
150,2022-01-11 15:55:45.213,192.0,11.0,-1.0,10.0,70.0
151,2022-01-11 15:55:45.238,192.0,11.0,-1.0,10.0,70.0
152,2022-01-11 15:55:45.258,192.0,12.0,-1.0,10.0,70.0
153,2022-01-11 15:55:45.279,192.0,12.0,-1.0,10.0,70.0
154,2022-01-11 15:55:45.303,192.0,12.0,-1.0,10.0,70.0
155,2022-01-11 15:55:45.324,192.0,12.0,-1.0,10.0,69.0
156,2022-01-11 15:55:45.348,190.0,13.0,0.0,11.0,69.0
157,2022-01-11 15:55:45.369,190.0,14.0,0.0,11.0,69.0
158,2022-01-11 15:55:45.389,190.0,16.0,0.0,11.0,69.0
159,2022-01-11 15:55:45.414,190.0,21.0,0.0,11.0,69.0
160,2022-01-11 15:55:45.434,192.0,27.0,1.0,12.0,68.0
161,2022-01-11 15:55:45.459,192.0,28.0,1.0,13.0,68.0
162,2022-01-11 15:55:45.480,195.0,28.0,2.0,14.0,68.0
163,2022-01-11 15:55:45.500,195.0,29.0,3.0,15.0,68.0
164,2022-01-11 15:55:45.525,197.0,35.0,5.0,17.0,68.0
165,2022-01-11 15:55:45.545,199.0,41.0,9.0,19.0,66.0
166,2022-01-11 15:55:45.570,201.0,44.0,13.0,21.0,68.0
167,2022-01-11 15:55:45.590,202.0,47.0,15.0,24.0,66.0
168,2022-01-11 15:55:45.610,206.0,53.0,20.0,30.0,66.0
169,2022-01-11 15:55:45.635,206.0,68.0,32.0,39.0,66.0
170,2022-01-11 15:55:45.655,208.0,80.0,39.0,43.0,66.0
171,2022-01-11 15:55:45.680,208.0,83.0,43.0,46.0,66.0
172,2022-01-11 15:55:45.701,208.0,88.0,49.0,54.0,68.0
173,2022-01-11 15:55:45.721,209.0,100.0,60.0,64.0,68.0
174,2022-01-11 15:55:45.746,211.0,115.0,77.0,73.0,66.0
175,2022-01-11 15:55:45.766,211.0,126.0,90.0,81.0,68.0
176,2022-01-11 15:55:45.791,211.0,132.0,105.0,91.0,68.0
177,2022-01-11 15:55:45.811,213.0,140.0,118.0,100.0,68.0
178,2022-01-11 15:55:45.836,215.0,147.0,127.0,105.0,69.0
179,2022-01-11 15:55:45.856,215.0,149.0,132.0,112.0,69.0
180,2022-01-11 15:55:45.877,217.0,150.0,140.0,116.0,69.0
181,2022-01-11 15:55:45.902,217.0,152.0,146.0,120.0,69.0
182,2022-01-11 15:55:45.922,219.0,157.0,154.0,125.0,70.0
183,2022-01-11 15:55:45.947,222.0,164.0,163.0,129.0,71.0
184,2022-01-11 15:55:45.967,224.0,170.0,172.0,132.0,72.0
185,2022-01-11 15:55:45.987,228.0,173.0,181.0,138.0,73.0
186,2022-01-11 15:55:46.012,230.0,179.0,188.0,141.0,73.0
187,2022-01-11 15:55:46.032,230.0,184.0,195.0,144.0,74.0
188,2022-01-11 15:55:46.057,230.0,188.0,201.0,147.0,75.0
189,2022-01-11 15:55:46.078,232.0,190.0,207.0,150.0,76.0
190,2022-01-11 15:55:46.102,232.0,192.0,210.0,153.0,76.0
191,2022-01-11 15:55:46.123,234.0,194.0,213.0,155.0,76.0
192,2022-01-11 15:55:46.143,234.0,194.0,217.0,156.0,78.0
193,2022-01-11 15:55:46.168,236.0,194.0,219.0,158.0,78.0
194,2022-01-11 15:55:46.188,238.0,196.0,221.0,161.0,79.0
195,2022-01-11 15:55:46.213,240.0,196.0,224.0,163.0,79.0
196,2022-01-11 15:55:46.233,240.0,198.0,224.0,164.0,79.0
197,2022-01-11 15:55:46.258,240.0,198.0,224.0,166.0,79.0
198,2022-01-11 15:55:46.278,242.0,200.0,226.0,167.0,80.0
199,2022-01-11 15:55:46.299,244.0,202.0,228.0,169.0,81.0
200,2022-01-11 15:55:46.323,246.0,204.0,230.0,169.0,81.0
201,2022-01-11 15:55:46.344,248.0,204.0,231.0,171.0,82.0
202,2022-01-11 15:55:46.368,248.0,204.0,233.0,171.0,83.0
203,2022-01-11 15:55:46.389,250.0,204.0,235.0,171.0,84.0
204,2022-01-11 15:55:46.409,250.0,204.0,235.0,172.0,86.0
205,2022-01-11 15:55:46.434,250.0,205.0,237.0,172.0,89.0
206,2022-01-11 15:55:46.454,252.0,205.0,239.0,172.0,90.0
207,2022-01-11 15:55:46.479,254.0,207.0,239.0,172.0,90.0
208,2022-01-11 15:55:46.500,254.0,207.0,241.0,172.0,90.0
209,2022-01-11 15:55:46.524,254.0,210.0,241.0,172.0,90.0
