,TimeStamp,Little,Ring,Middle,Index,Thumb
6199,2022-01-11 15:57:59.333,238.0,19.0,0.0,8.0,76.0
6200,2022-01-11 15:57:59.354,238.0,19.0,0.0,8.0,76.0
6201,2022-01-11 15:57:59.374,238.0,19.0,0.0,8.0,76.0
6202,2022-01-11 15:57:59.399,238.0,19.0,0.0,8.0,78.0
6203,2022-01-11 15:57:59.419,236.0,20.0,0.0,8.0,76.0
6204,2022-01-11 15:57:59.444,236.0,22.0,0.0,9.0,76.0
6205,2022-01-11 15:57:59.464,236.0,27.0,0.0,10.0,76.0
6206,2022-01-11 15:57:59.485,236.0,32.0,2.0,11.0,76.0
6207,2022-01-11 15:57:59.509,236.0,36.0,7.0,12.0,78.0
6208,2022-01-11 15:57:59.530,236.0,43.0,11.0,13.0,76.0
6209,2022-01-11 15:57:59.555,234.0,50.0,17.0,15.0,78.0
6210,2022-01-11 15:57:59.575,234.0,56.0,22.0,17.0,78.0
6211,2022-01-11 15:57:59.595,234.0,64.0,27.0,21.0,78.0
6212,2022-01-11 15:57:59.620,234.0,71.0,32.0,25.0,78.0
6213,2022-01-11 15:57:59.640,234.0,75.0,35.0,28.0,78.0
6214,2022-01-11 15:57:59.665,234.0,79.0,37.0,30.0,78.0
6215,2022-01-11 15:57:59.685,234.0,84.0,42.0,34.0,78.0
6216,2022-01-11 15:57:59.706,234.0,91.0,48.0,39.0,78.0
6217,2022-01-11 15:57:59.731,234.0,97.0,52.0,44.0,79.0
6218,2022-01-11 15:57:59.751,232.0,101.0,55.0,47.0,79.0
6219,2022-01-11 15:57:59.776,234.0,104.0,60.0,52.0,79.0
6220,2022-01-11 15:57:59.796,234.0,110.0,65.0,57.0,79.0
6221,2022-01-11 15:57:59.821,232.0,118.0,71.0,63.0,79.0
6222,2022-01-11 15:57:59.841,232.0,123.0,76.0,68.0,79.0
6223,2022-01-11 15:57:59.861,232.0,127.0,81.0,73.0,79.0
6224,2022-01-11 15:57:59.886,232.0,132.0,87.0,78.0,79.0
6225,2022-01-11 15:57:59.907,232.0,139.0,95.0,85.0,80.0
6226,2022-01-11 15:57:59.931,232.0,147.0,105.0,91.0,80.0
6227,2022-01-11 15:57:59.952,232.0,154.0,113.0,96.0,80.0
6228,2022-01-11 15:57:59.972,232.0,159.0,121.0,101.0,80.0
6229,2022-01-11 15:57:59.997,232.0,162.0,128.0,108.0,82.0
6230,2022-01-11 15:58:00.017,232.0,170.0,136.0,111.0,81.0
6231,2022-01-11 15:58:00.042,232.0,171.0,141.0,115.0,81.0
6232,2022-01-11 15:58:00.062,232.0,173.0,148.0,118.0,81.0
6233,2022-01-11 15:58:00.087,230.0,175.0,153.0,120.0,82.0
6234,2022-01-11 15:58:00.107,230.0,177.0,157.0,123.0,82.0
6235,2022-01-11 15:58:00.128,230.0,181.0,160.0,126.0,83.0
6236,2022-01-11 15:58:00.152,230.0,182.0,164.0,130.0,83.0
6237,2022-01-11 15:58:00.173,232.0,182.0,166.0,132.0,84.0
6238,2022-01-11 15:58:00.198,232.0,182.0,166.0,132.0,84.0
