,TimeStamp,Little,Ring,Middle,Index,Thumb
3302,2022-01-11 15:56:55.108,254.0,3.0,-3.0,8.0,80.0
3303,2022-01-11 15:56:55.128,254.0,2.0,-3.0,8.0,80.0
3304,2022-01-11 15:56:55.153,254.0,3.0,-3.0,9.0,80.0
3305,2022-01-11 15:56:55.173,254.0,3.0,-3.0,9.0,80.0
3306,2022-01-11 15:56:55.198,254.0,3.0,-3.0,9.0,80.0
3307,2022-01-11 15:56:55.219,254.0,3.0,-3.0,9.0,80.0
3308,2022-01-11 15:56:55.239,256.0,4.0,-3.0,9.0,80.0
3309,2022-01-11 15:56:55.263,254.0,5.0,-2.0,9.0,80.0
3310,2022-01-11 15:56:55.284,254.0,6.0,-1.0,10.0,80.0
3311,2022-01-11 15:56:55.309,256.0,9.0,-1.0,11.0,80.0
3312,2022-01-11 15:56:55.329,254.0,13.0,1.0,13.0,80.0
3313,2022-01-11 15:56:55.350,252.0,19.0,7.0,15.0,80.0
3314,2022-01-11 15:56:55.374,252.0,23.0,11.0,17.0,80.0
3315,2022-01-11 15:56:55.395,252.0,29.0,16.0,17.0,80.0
3316,2022-01-11 15:56:55.419,252.0,36.0,21.0,19.0,80.0
3317,2022-01-11 15:56:55.440,252.0,49.0,28.0,22.0,80.0
3318,2022-01-11 15:56:55.460,250.0,62.0,33.0,24.0,80.0
3319,2022-01-11 15:56:55.485,252.0,72.0,38.0,27.0,80.0
3320,2022-01-11 15:56:55.505,252.0,83.0,44.0,34.0,81.0
3321,2022-01-11 15:56:55.530,252.0,94.0,50.0,41.0,81.0
3322,2022-01-11 15:56:55.550,252.0,104.0,56.0,47.0,81.0
3323,2022-01-11 15:56:55.570,252.0,110.0,63.0,53.0,82.0
3324,2022-01-11 15:56:55.595,250.0,116.0,67.0,57.0,82.0
3325,2022-01-11 15:56:55.616,250.0,121.0,73.0,63.0,82.0
3326,2022-01-11 15:56:55.640,250.0,127.0,79.0,68.0,82.0
3327,2022-01-11 15:56:55.661,250.0,132.0,85.0,73.0,83.0
3328,2022-01-11 15:56:55.685,252.0,140.0,91.0,78.0,83.0
3329,2022-01-11 15:56:55.706,250.0,145.0,97.0,81.0,83.0
3330,2022-01-11 15:56:55.726,250.0,149.0,102.0,86.0,84.0
3331,2022-01-11 15:56:55.751,250.0,152.0,109.0,90.0,84.0
3332,2022-01-11 15:56:55.771,250.0,159.0,116.0,95.0,86.0
3333,2022-01-11 15:56:55.796,248.0,166.0,126.0,101.0,86.0
3334,2022-01-11 15:56:55.817,248.0,170.0,133.0,105.0,87.0
3335,2022-01-11 15:56:55.837,248.0,171.0,138.0,109.0,87.0
3336,2022-01-11 15:56:55.862,248.0,175.0,145.0,113.0,88.0
3337,2022-01-11 15:56:55.882,248.0,177.0,150.0,116.0,89.0
3338,2022-01-11 15:56:55.907,248.0,177.0,154.0,118.0,89.0
3339,2022-01-11 15:56:55.927,248.0,179.0,156.0,119.0,89.0
3340,2022-01-11 15:56:55.952,246.0,179.0,157.0,120.0,89.0
3341,2022-01-11 15:56:55.972,246.0,179.0,157.0,122.0,89.0
3342,2022-01-11 15:56:55.992,248.0,181.0,159.0,122.0,90.0
3343,2022-01-11 15:56:56.017,248.0,181.0,159.0,123.0,90.0
3344,2022-01-11 15:56:56.038,248.0,181.0,159.0,122.0,90.0
3345,2022-01-11 15:56:56.062,248.0,182.0,160.0,123.0,90.0
3346,2022-01-11 15:56:56.083,248.0,182.0,160.0,123.0,90.0
