,TimeStamp,Little,Ring,Middle,Index,Thumb
1794,2022-01-11 15:56:21.666,272.0,8.0,-5.0,6.0,88.0
1795,2022-01-11 15:56:21.686,269.0,9.0,-5.0,6.0,89.0
1796,2022-01-11 15:56:21.711,269.0,9.0,-5.0,6.0,88.0
1797,2022-01-11 15:56:21.732,269.0,9.0,-5.0,7.0,88.0
1798,2022-01-11 15:56:21.752,269.0,9.0,-5.0,6.0,89.0
1799,2022-01-11 15:56:21.776,269.0,10.0,-5.0,6.0,88.0
1800,2022-01-11 15:56:21.797,269.0,11.0,-5.0,6.0,88.0
1801,2022-01-11 15:56:21.822,269.0,12.0,-5.0,6.0,88.0
1802,2022-01-11 15:56:21.842,269.0,13.0,-5.0,7.0,88.0
1803,2022-01-11 15:56:21.862,269.0,14.0,-4.0,7.0,88.0
1804,2022-01-11 15:56:21.887,269.0,15.0,-4.0,7.0,88.0
1805,2022-01-11 15:56:21.907,269.0,18.0,-3.0,7.0,88.0
1806,2022-01-11 15:56:21.932,269.0,22.0,-2.0,8.0,88.0
1807,2022-01-11 15:56:21.953,267.0,28.0,0.0,11.0,88.0
1808,2022-01-11 15:56:21.973,269.0,35.0,9.0,15.0,88.0
1809,2022-01-11 15:56:21.998,269.0,41.0,15.0,18.0,88.0
1810,2022-01-11 15:56:22.018,269.0,49.0,23.0,26.0,88.0
1811,2022-01-11 15:56:22.043,269.0,63.0,34.0,33.0,88.0
1812,2022-01-11 15:56:22.063,272.0,75.0,41.0,37.0,89.0
1813,2022-01-11 15:56:22.088,272.0,84.0,44.0,40.0,88.0
1814,2022-01-11 15:56:22.108,269.0,87.0,46.0,42.0,88.0
1815,2022-01-11 15:56:22.129,269.0,91.0,49.0,45.0,89.0
1816,2022-01-11 15:56:22.153,269.0,96.0,55.0,49.0,89.0
1817,2022-01-11 15:56:22.174,269.0,101.0,58.0,53.0,88.0
1818,2022-01-11 15:56:22.198,269.0,107.0,61.0,56.0,89.0
1819,2022-01-11 15:56:22.219,269.0,110.0,64.0,59.0,88.0
1820,2022-01-11 15:56:22.239,269.0,115.0,69.0,63.0,89.0
1821,2022-01-11 15:56:22.264,269.0,121.0,75.0,67.0,89.0
1822,2022-01-11 15:56:22.284,269.0,129.0,81.0,71.0,89.0
1823,2022-01-11 15:56:22.309,269.0,135.0,86.0,74.0,89.0
1824,2022-01-11 15:56:22.329,269.0,140.0,92.0,80.0,89.0
1825,2022-01-11 15:56:22.354,269.0,149.0,102.0,87.0,89.0
1826,2022-01-11 15:56:22.375,267.0,159.0,113.0,95.0,90.0
1827,2022-01-11 15:56:22.395,267.0,166.0,122.0,100.0,90.0
1828,2022-01-11 15:56:22.420,267.0,171.0,133.0,108.0,90.0
1829,2022-01-11 15:56:22.440,267.0,179.0,145.0,115.0,92.0
1830,2022-01-11 15:56:22.465,267.0,182.0,157.0,120.0,92.0
1831,2022-01-11 15:56:22.485,267.0,186.0,163.0,125.0,92.0
1832,2022-01-11 15:56:22.510,267.0,188.0,167.0,126.0,93.0
1833,2022-01-11 15:56:22.530,267.0,188.0,172.0,129.0,93.0
1834,2022-01-11 15:56:22.551,265.0,188.0,173.0,129.0,93.0
1835,2022-01-11 15:56:22.575,267.0,190.0,175.0,130.0,93.0
1836,2022-01-11 15:56:22.596,265.0,190.0,175.0,130.0,93.0
1837,2022-01-11 15:56:22.620,265.0,190.0,175.0,132.0,93.0
1838,2022-01-11 15:56:22.641,265.0,190.0,175.0,132.0,93.0
1839,2022-01-11 15:56:22.661,265.0,192.0,175.0,132.0,93.0
1840,2022-01-11 15:56:22.686,265.0,192.0,175.0,132.0,93.0
1841,2022-01-11 15:56:22.706,265.0,194.0,176.0,133.0,94.0
