,TimeStamp,Little,Ring,Middle,Index,Thumb
7328,2022-01-11 15:47:14.202,23.0,3.0,2.0,-3.0,28.0
7329,2022-01-11 15:47:14.222,24.0,3.0,2.0,-3.0,29.0
7330,2022-01-11 15:47:14.247,23.0,3.0,3.0,-3.0,29.0
7331,2022-01-11 15:47:14.267,24.0,3.0,2.0,-3.0,28.0
7332,2022-01-11 15:47:14.292,26.0,6.0,3.0,-3.0,29.0
7333,2022-01-11 15:47:14.312,33.0,11.0,7.0,-1.0,29.0
7334,2022-01-11 15:47:14.333,37.0,16.0,9.0,0.0,29.0
7335,2022-01-11 15:47:14.357,40.0,20.0,12.0,0.0,29.0
7336,2022-01-11 15:47:14.378,44.0,25.0,16.0,1.0,29.0
7337,2022-01-11 15:47:14.402,52.0,37.0,22.0,3.0,29.0
7338,2022-01-11 15:47:14.423,67.0,50.0,30.0,5.0,29.0
7339,2022-01-11 15:47:14.443,80.0,63.0,39.0,7.0,29.0
7340,2022-01-11 15:47:14.468,92.0,77.0,50.0,8.0,29.0
7341,2022-01-11 15:47:14.488,112.0,106.0,72.0,13.0,29.0
7342,2022-01-11 15:47:14.513,133.0,145.0,101.0,18.0,30.0
7343,2022-01-11 15:47:14.533,150.0,171.0,128.0,22.0,30.0
7344,2022-01-11 15:47:14.554,172.0,192.0,148.0,25.0,30.0
7345,2022-01-11 15:47:14.578,188.0,204.0,159.0,27.0,30.0
7346,2022-01-11 15:47:14.599,202.0,210.0,167.0,28.0,31.0
7347,2022-01-11 15:47:14.623,208.0,214.0,175.0,28.0,32.0
7348,2022-01-11 15:47:14.644,213.0,216.0,181.0,29.0,31.0
7349,2022-01-11 15:47:14.664,219.0,222.0,187.0,30.0,32.0
7350,2022-01-11 15:47:14.689,221.0,222.0,190.0,31.0,32.0
7351,2022-01-11 15:47:14.709,221.0,222.0,192.0,31.0,32.0
7352,2022-01-11 15:47:14.734,221.0,220.0,192.0,35.0,33.0
7353,2022-01-11 15:47:14.754,219.0,220.0,193.0,31.0,33.0
7354,2022-01-11 15:47:14.779,221.0,222.0,197.0,31.0,33.0
7355,2022-01-11 15:47:14.800,219.0,222.0,197.0,31.0,32.0
7356,2022-01-11 15:47:14.820,219.0,220.0,195.0,31.0,33.0
7357,2022-01-11 15:47:14.845,217.0,218.0,193.0,31.0,34.0
