,TimeStamp,Little,Ring,Middle,Index,Thumb
1215,2022-01-11 15:44:58.877,7.0,2.0,5.0,-4.0,40.0
1216,2022-01-11 15:44:58.898,7.0,2.0,5.0,-3.0,40.0
1217,2022-01-11 15:44:58.922,7.0,2.0,5.0,-3.0,40.0
1218,2022-01-11 15:44:58.943,7.0,2.0,5.0,-4.0,38.0
1219,2022-01-11 15:44:58.967,7.0,2.0,5.0,-3.0,36.0
1220,2022-01-11 15:44:58.988,7.0,2.0,5.0,-4.0,35.0
1221,2022-01-11 15:44:59.008,7.0,2.0,5.0,-3.0,32.0
1222,2022-01-11 15:44:59.033,7.0,3.0,5.0,-3.0,31.0
1223,2022-01-11 15:44:59.053,7.0,3.0,5.0,-4.0,30.0
1224,2022-01-11 15:44:59.078,7.0,3.0,5.0,-3.0,30.0
1225,2022-01-11 15:44:59.098,7.0,3.0,5.0,-4.0,30.0
1226,2022-01-11 15:44:59.119,7.0,3.0,5.0,-3.0,29.0
1227,2022-01-11 15:44:59.143,7.0,3.0,5.0,-3.0,28.0
1228,2022-01-11 15:44:59.164,7.0,3.0,5.0,-4.0,28.0
1229,2022-01-11 15:44:59.188,7.0,3.0,5.0,-3.0,28.0
1230,2022-01-11 15:44:59.209,7.0,3.0,5.0,-4.0,27.0
1231,2022-01-11 15:44:59.229,8.0,3.0,5.0,-3.0,27.0
1232,2022-01-11 15:44:59.254,7.0,3.0,5.0,-4.0,27.0
1233,2022-01-11 15:44:59.274,8.0,3.0,5.0,-3.0,28.0
1234,2022-01-11 15:44:59.299,8.0,3.0,5.0,-4.0,27.0
1235,2022-01-11 15:44:59.320,8.0,4.0,5.0,-3.0,27.0
1236,2022-01-11 15:44:59.340,8.0,4.0,6.0,-3.0,27.0
1237,2022-01-11 15:44:59.365,8.0,4.0,6.0,-3.0,27.0
1238,2022-01-11 15:44:59.385,8.0,4.0,6.0,-3.0,27.0
1239,2022-01-11 15:44:59.410,8.0,5.0,6.0,-3.0,26.0
1240,2022-01-11 15:44:59.430,9.0,6.0,7.0,-3.0,27.0
1241,2022-01-11 15:44:59.450,9.0,6.0,7.0,-3.0,27.0
1242,2022-01-11 15:44:59.475,10.0,7.0,7.0,-3.0,27.0
1243,2022-01-11 15:44:59.496,12.0,9.0,9.0,-3.0,27.0
1244,2022-01-11 15:44:59.520,14.0,15.0,15.0,-1.0,28.0
1245,2022-01-11 15:44:59.541,18.0,31.0,25.0,0.0,29.0
1246,2022-01-11 15:44:59.561,25.0,51.0,44.0,4.0,30.0
1247,2022-01-11 15:44:59.586,49.0,96.0,76.0,9.0,30.0
1248,2022-01-11 15:44:59.606,88.0,147.0,113.0,15.0,31.0
1249,2022-01-11 15:44:59.631,125.0,171.0,133.0,18.0,32.0
1250,2022-01-11 15:44:59.651,161.0,196.0,152.0,22.0,33.0
1251,2022-01-11 15:44:59.672,199.0,216.0,172.0,24.0,34.0
1252,2022-01-11 15:44:59.696,228.0,228.0,184.0,25.0,34.0
1253,2022-01-11 15:44:59.717,244.0,234.0,197.0,27.0,35.0
1254,2022-01-11 15:44:59.742,254.0,237.0,207.0,28.0,35.0
1255,2022-01-11 15:44:59.762,263.0,241.0,213.0,30.0,36.0
