,TimeStamp,Little,Ring,Middle,Index,Thumb
1832,2022-01-11 15:45:12.542,9.0,-2.0,0.0,-4.0,30.0
1833,2022-01-11 15:45:12.563,8.0,-2.0,0.0,-4.0,30.0
1834,2022-01-11 15:45:12.587,8.0,-3.0,0.0,-4.0,30.0
1835,2022-01-11 15:45:12.608,8.0,-3.0,0.0,-4.0,30.0
1836,2022-01-11 15:45:12.628,8.0,-3.0,0.0,-4.0,30.0
1837,2022-01-11 15:45:12.653,8.0,-3.0,0.0,-4.0,30.0
1838,2022-01-11 15:45:12.673,8.0,-3.0,0.0,-4.0,30.0
1839,2022-01-11 15:45:12.698,8.0,-3.0,0.0,-4.0,30.0
1840,2022-01-11 15:45:12.718,8.0,-3.0,0.0,-4.0,30.0
1841,2022-01-11 15:45:12.739,8.0,-3.0,0.0,-4.0,30.0
1842,2022-01-11 15:45:12.763,8.0,-3.0,0.0,-4.0,30.0
1843,2022-01-11 15:45:12.784,8.0,-2.0,0.0,-4.0,30.0
1844,2022-01-11 15:45:12.809,8.0,-3.0,0.0,-4.0,30.0
1845,2022-01-11 15:45:12.829,8.0,-3.0,0.0,-4.0,30.0
1846,2022-01-11 15:45:12.849,8.0,-2.0,0.0,-3.0,31.0
1847,2022-01-11 15:45:12.874,9.0,-2.0,0.0,-3.0,30.0
1848,2022-01-11 15:45:12.895,9.0,-2.0,0.0,-3.0,30.0
1849,2022-01-11 15:45:12.915,9.0,-1.0,0.0,-2.0,30.0
1850,2022-01-11 15:45:12.940,11.0,-1.0,1.0,-2.0,30.0
1851,2022-01-11 15:45:12.960,11.0,1.0,2.0,-1.0,31.0
1852,2022-01-11 15:45:12.985,13.0,4.0,3.0,0.0,32.0
1853,2022-01-11 15:45:13.005,16.0,7.0,4.0,0.0,33.0
1854,2022-01-11 15:45:13.025,19.0,12.0,6.0,0.0,33.0
1855,2022-01-11 15:45:13.050,25.0,19.0,7.0,0.0,34.0
1856,2022-01-11 15:45:13.071,33.0,29.0,13.0,0.0,34.0
1857,2022-01-11 15:45:13.095,45.0,44.0,23.0,2.0,34.0
1858,2022-01-11 15:45:13.116,60.0,68.0,40.0,6.0,34.0
1859,2022-01-11 15:45:13.136,75.0,96.0,59.0,9.0,35.0
1860,2022-01-11 15:45:13.161,90.0,119.0,80.0,12.0,36.0
1861,2022-01-11 15:45:13.181,113.0,147.0,109.0,16.0,35.0
