,TimeStamp,Little,Ring,Middle,Index,Thumb
9523,2022-01-11 15:48:02.783,18.0,1.0,1.0,-7.0,26.0
9524,2022-01-11 15:48:02.804,18.0,1.0,1.0,-7.0,26.0
9525,2022-01-11 15:48:02.828,17.0,1.0,1.0,-7.0,26.0
9526,2022-01-11 15:48:02.849,17.0,0.0,1.0,-7.0,26.0
9527,2022-01-11 15:48:02.869,17.0,0.0,1.0,-7.0,26.0
9528,2022-01-11 15:48:02.894,17.0,0.0,1.0,-7.0,26.0
9529,2022-01-11 15:48:02.914,17.0,0.0,1.0,-8.0,26.0
9530,2022-01-11 15:48:02.939,17.0,0.0,1.0,-8.0,26.0
9531,2022-01-11 15:48:02.959,17.0,0.0,1.0,-8.0,26.0
9532,2022-01-11 15:48:02.980,17.0,0.0,1.0,-8.0,26.0
9533,2022-01-11 15:48:03.004,17.0,0.0,1.0,-8.0,26.0
9534,2022-01-11 15:48:03.025,16.0,1.0,1.0,-8.0,26.0
9535,2022-01-11 15:48:03.050,17.0,1.0,1.0,-8.0,26.0
9536,2022-01-11 15:48:03.070,17.0,1.0,1.0,-8.0,25.0
9537,2022-01-11 15:48:03.090,16.0,1.0,1.0,-8.0,26.0
9538,2022-01-11 15:48:03.115,17.0,1.0,1.0,-8.0,26.0
9539,2022-01-11 15:48:03.135,17.0,1.0,1.0,-8.0,26.0
9540,2022-01-11 15:48:03.160,17.0,1.0,1.0,-8.0,26.0
9541,2022-01-11 15:48:03.181,17.0,1.0,1.0,-8.0,26.0
9542,2022-01-11 15:48:03.201,17.0,1.0,1.0,-7.0,25.0
9543,2022-01-11 15:48:03.226,17.0,1.0,1.0,-8.0,26.0
9544,2022-01-11 15:48:03.246,17.0,1.0,1.0,-8.0,26.0
9545,2022-01-11 15:48:03.271,17.0,1.0,1.0,-8.0,25.0
9546,2022-01-11 15:48:03.291,17.0,1.0,1.0,-8.0,26.0
9547,2022-01-11 15:48:03.312,17.0,1.0,1.0,-8.0,25.0
9548,2022-01-11 15:48:03.336,17.0,1.0,1.0,-8.0,25.0
9549,2022-01-11 15:48:03.357,17.0,1.0,1.0,-8.0,25.0
9550,2022-01-11 15:48:03.381,17.0,1.0,1.0,-8.0,25.0
9551,2022-01-11 15:48:03.402,17.0,1.0,1.0,-8.0,25.0
9552,2022-01-11 15:48:03.422,17.0,1.0,1.0,-8.0,25.0
9553,2022-01-11 15:48:03.447,17.0,2.0,1.0,-8.0,26.0
9554,2022-01-11 15:48:03.467,17.0,2.0,1.0,-8.0,26.0
9555,2022-01-11 15:48:03.488,17.0,2.0,1.0,-8.0,25.0
9556,2022-01-11 15:48:03.512,17.0,2.0,1.0,-8.0,25.0
9557,2022-01-11 15:48:03.533,17.0,2.0,1.0,-8.0,27.0
9558,2022-01-11 15:48:03.557,17.0,2.0,1.0,-8.0,26.0
9559,2022-01-11 15:48:03.578,17.0,2.0,1.0,-8.0,25.0
9560,2022-01-11 15:48:03.598,17.0,2.0,1.0,-8.0,25.0
9561,2022-01-11 15:48:03.623,17.0,2.0,1.0,-9.0,25.0
9562,2022-01-11 15:48:03.643,17.0,2.0,1.0,-8.0,25.0
9563,2022-01-11 15:48:03.668,17.0,2.0,1.0,-8.0,27.0
9564,2022-01-11 15:48:03.688,18.0,2.0,1.0,-8.0,25.0
9565,2022-01-11 15:48:03.709,17.0,2.0,1.0,-8.0,25.0
9566,2022-01-11 15:48:03.734,17.0,3.0,1.0,-8.0,25.0
9567,2022-01-11 15:48:03.754,19.0,5.0,1.0,-8.0,25.0
9568,2022-01-11 15:48:03.779,22.0,10.0,3.0,-7.0,25.0
9569,2022-01-11 15:48:03.799,26.0,13.0,5.0,-6.0,25.0
9570,2022-01-11 15:48:03.824,30.0,18.0,7.0,-5.0,25.0
9571,2022-01-11 15:48:03.844,38.0,23.0,13.0,-4.0,25.0
9572,2022-01-11 15:48:03.865,51.0,35.0,21.0,-1.0,25.0
9573,2022-01-11 15:48:03.889,66.0,50.0,32.0,0.0,25.0
9574,2022-01-11 15:48:03.910,79.0,64.0,42.0,2.0,25.0
9575,2022-01-11 15:48:03.934,94.0,79.0,53.0,5.0,25.0
9576,2022-01-11 15:48:03.955,108.0,101.0,74.0,7.0,25.0
9577,2022-01-11 15:48:03.975,121.0,135.0,101.0,12.0,25.0
9578,2022-01-11 15:48:04.000,132.0,159.0,122.0,15.0,25.0
9579,2022-01-11 15:48:04.020,146.0,175.0,134.0,17.0,26.0
9580,2022-01-11 15:48:04.045,162.0,186.0,148.0,17.0,26.0
9581,2022-01-11 15:48:04.065,175.0,196.0,159.0,18.0,26.0
9582,2022-01-11 15:48:04.086,188.0,207.0,175.0,20.0,26.0
9583,2022-01-11 15:48:04.110,202.0,214.0,190.0,22.0,26.0
9584,2022-01-11 15:48:04.131,209.0,220.0,198.0,24.0,26.0
